"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.028693088E1,-2.620486915E-2,7.236771286E-2,-9.392411709E-1,9.423893877E-1
1.029689888E1,-1.869834028E-2,8.313995600E-2,-9.428805113E-1,9.467235810E-1
1.030686688E1,-1.613344997E-2,7.809140533E-2,-9.490446448E-1,9.523887303E-1
1.031683488E1,-2.757932805E-2,6.910426170E-2,-9.551069140E-1,9.580006449E-1
1.032680288E1,-3.529477492E-2,5.950596184E-2,-9.594573975E-1,9.619486359E-1
1.033677088E1,-3.485577926E-2,4.739453644E-2,-9.616062045E-1,9.634042038E-1
1.034673887E1,-3.008073010E-2,5.117676035E-2,-9.644874930E-1,9.663125971E-1
1.035670687E1,-2.539564297E-2,6.578932703E-2,-9.666262269E-1,9.691952521E-1
1.036667487E1,-2.905136347E-2,7.208344340E-2,-9.683460593E-1,9.714597754E-1
1.037664287E1,-3.814752400E-2,6.771716475E-2,-9.663229585E-1,9.694436075E-1
1.038661087E1,-3.522550315E-2,6.067550555E-2,-9.663123488E-1,9.688559793E-1
1.039657887E1,-3.127798066E-2,6.954469532E-2,-9.652261734E-1,9.682336198E-1
1.040654687E1,-2.166476846E-2,7.852967083E-2,-9.637454748E-1,9.671823053E-1
1.041651388E1,-2.061361633E-2,8.110842109E-2,-9.643013477E-1,9.679259199E-1
1.042648188E1,-2.529891580E-2,7.554400712E-2,-9.664870501E-1,9.697649973E-1
1.043644988E1,-2.765434608E-2,6.919903308E-2,-9.677989483E-1,9.706637283E-1
1.044641788E1,-2.564871870E-2,6.580670178E-2,-9.688109756E-1,9.713820490E-1
1.045638588E1,-2.600473538E-2,6.542456895E-2,-9.684562087E-1,9.710118684E-1
1.046635388E1,-2.971957810E-2,6.740755588E-2,-9.689906836E-1,9.717870017E-1
1.047632188E1,-3.517812490E-2,6.266260147E-2,-9.691008925E-1,9.717616179E-1
1.048628987E1,-3.886287659E-2,5.919755995E-2,-9.667804837E-1,9.693705060E-1
1.049625787E1,-3.454051167E-2,5.910547078E-2,-9.686077833E-1,9.710239655E-1
1.050622587E1,-3.060808778E-2,6.481608748E-2,-9.668437243E-1,9.694971724E-1
1.051619387E1,-2.428728528E-2,6.961917877E-2,-9.650011063E-1,9.678139477E-1
1.052616187E1,-2.512298524E-2,7.073424757E-2,-9.610726833E-1,9.639995855E-1
1.053612987E1,-2.251245268E-2,7.010608912E-2,-9.595302343E-1,9.623512586E-1
1.054609787E1,-2.714555338E-2,7.481855154E-2,-9.606370330E-1,9.639285274E-1
1.055606587E1,-2.546560578E-2,6.951954961E-2,-9.602165818E-1,9.630666378E-1
1.056603387E1,-2.721636742E-2,6.937148422E-2,-9.603758454E-1,9.632626319E-1
1.057600187E1,-2.604126930E-2,7.149308175E-2,-9.593250751E-1,9.623377828E-1
1.058596988E1,-2.770814113E-2,7.292186469E-2,-9.635320306E-1,9.666847022E-1
1.059593788E1,-3.277379274E-2,6.443405151E-2,-9.637596011E-1,9.664669871E-1
1.060590488E1,-3.368832171E-2,5.867097154E-2,-9.650059938E-1,9.673746710E-1
1.061587288E1,-2.975725383E-2,6.559477001E-2,-9.677674174E-1,9.704441984E-1
1.062584087E1,-2.831728198E-2,6.450553983E-2,-9.689634442E-1,9.715209670E-1
1.063580887E1,-2.674415894E-2,6.596094370E-2,-9.641789794E-1,9.668025654E-1
1.064577687E1,-2.912928537E-2,6.098030508E-2,-9.694589972E-1,9.718116382E-1
1.065574487E1,-2.266318724E-2,6.572812051E-2,-9.664992094E-1,9.689966603E-1
1.066571287E1,-2.480729856E-2,7.317458838E-2,-9.678193331E-1,9.708986476E-1
1.067568087E1,-2.468401752E-2,6.971365213E-2,-9.647991061E-1,9.676293759E-1
1.068564887E1,-2.795544453E-2,6.781082600E-2,-9.647485018E-1,9.675326799E-1
1.069561687E1,-3.074137866E-2,6.351833045E-2,-9.641217589E-1,9.667007690E-1
1.070558487E1,-2.698099613E-2,6.525684148E-2,-9.604375362E-1,9.630299531E-1
1.071555287E1,-3.008501604E-2,6.891140342E-2,-9.597928524E-1,9.627337167E-1
1.072552088E1,-3.353301063E-2,5.663209409E-2,-9.569733739E-1,9.592339106E-1
1.073548888E1,-2.516192384E-2,6.024318188E-2,-9.549815655E-1,9.572106110E-1
1.074545688E1,-2.614409849E-2,7.364181429E-2,-9.514528513E-1,9.546565660E-1
1.075542488E1,-2.759637125E-2,6.115820259E-2,-9.475470185E-1,9.499195954E-1
1.076539288E1,-2.975459583E-2,6.060958654E-2,-9.433959723E-1,9.458090814E-1
1.077536088E1,-3.365524858E-2,6.406338513E-2,-9.413957596E-1,9.441730611E-1
1.078532888E1,-2.652756497E-2,6.987706572E-2,-9.414117336E-1,9.443741675E-1
1.079529688E1,-2.635315619E-2,7.010033727E-2,-9.381823540E-1,9.411666566E-1
1.080526387E1,-2.667380124E-2,6.463260204E-2,-9.356230497E-1,9.382320375E-1
1.081523187E1,-2.599559911E-2,7.761488110E-2,-9.351794720E-1,9.387547527E-1
1.082519987E1,-3.289185464E-2,7.011488825E-2,-9.392610192E-1,9.424485312E-1
1.083516787E1,-2.708927728E-2,6.374349445E-2,-9.387038350E-1,9.412555189E-1
1.084513587E1,-2.520855144E-2,7.332395017E-2,-9.417384863E-1,9.449249967E-1
1.085510387E1,-2.374059521E-2,6.876581907E-2,-9.454947710E-1,9.482893629E-1
1.086507188E1,-2.730150893E-2,6.242669374E-2,-9.489153028E-1,9.513583532E-1
1.087503988E1,-2.999923192E-2,6.490138918E-2,-9.498293400E-1,9.525166242E-1
1.088500788E1,-2.830306627E-2,5.856679007E-2,-9.486362934E-1,9.508637913E-1
1.089497588E1,-3.084321693E-2,6.502691656E-2,-9.522380233E-1,9.549539554E-1
1.090494388E1,-3.225309402E-2,5.698470026E-2,-9.526311159E-1,9.548788201E-1
1.091491217E1,-2.481794916E-2,6.128464639E-2,-9.514436126E-1,9.537382693E-1
1.092488017E1,-3.140474483E-2,7.303238660E-2,-9.511792064E-1,9.544956103E-1
1.093484817E1,-2.912617102E-2,6.362060457E-2,-9.476568699E-1,9.502365275E-1
1.094481617E1,-2.697939612E-2,6.129033864E-2,-9.436461329E-1,9.460192480E-1
1.095478417E1,-2.757740766E-2,6.925293058E-2,-9.417960644E-1,9.447413978E-1
1.096475217E1,-2.033041418E-2,7.337843627E-2,-9.380998611E-1,9.411849288E-1
1.097472017E1,-2.154023759E-2,6.860769540E-2,-9.321860671E-1,9.349555398E-1
1.098468717E1,-2.374853194E-2,6.018438563E-2,-9.290390015E-1,9.312892243E-1
1.099465517E1,-2.395719104E-2,6.287762523E-2,-9.264280200E-1,9.288683540E-1
1.100462317E1,-2.748401463E-2,6.556741893E-2,-9.233496785E-1,9.260826563E-1
1.101459117E1,-2.964897081E-2,6.009603292E-2,-9.179112315E-1,9.203540751E-1
1.102455917E1,-3.048520349E-2,6.010029465E-2,-9.133308530E-1,9.158136492E-1
1.103452717E1,-2.985220402E-2,6.589914113E-2,-9.077534080E-1,9.106317041E-1
1.104449517E1,-3.052172251E-2,6.007081270E-2,-9.015581012E-1,9.040725015E-1
1.105446317E1,-3.415342048E-2,5.076446384E-2,-8.970949054E-1,8.991789345E-1
1.106443117E1,-2.278012410E-2,6.151484698E-2,-8.899554610E-1,8.923697289E-1
1.107439917E1,-1.690148935E-2,6.505536288E-2,-8.826673627E-1,8.852228724E-1
1.108436717E1,-1.783546060E-2,6.731505692E-2,-8.769943118E-1,8.797547633E-1
1.109433517E1,-1.806888729E-2,6.823809445E-2,-8.745085001E-1,8.773528589E-1
1.110430317E1,-2.393583208E-2,6.298793852E-2,-8.691744208E-1,8.717824145E-1
1.111427117E1,-3.013015538E-2,6.153178960E-2,-8.646541238E-1,8.673642494E-1
1.112423917E1,-2.972136065E-2,5.874159187E-2,-8.589267731E-1,8.614459562E-1
1.113420717E1,-3.717315197E-2,5.564378947E-2,-8.536834121E-1,8.563021912E-1
1.114417517E1,-2.883612737E-2,5.696764961E-2,-8.481794596E-1,8.505793502E-1
1.115414317E1,-2.873207256E-2,5.018039048E-2,-8.442965746E-1,8.462743701E-1
1.116411117E1,-1.790605672E-2,5.862900615E-2,-8.402054310E-1,8.424388129E-1
1.117407817E1,-1.132706832E-2,7.350625843E-2,-8.360317349E-1,8.393333869E-1
1.118404617E1,-2.300076932E-2,5.441991240E-2,-8.290188313E-1,8.311214020E-1
1.119401417E1,-2.081881277E-2,5.614846945E-2,-8.267818093E-1,8.289476665E-1
1.120398217E1,-2.271631546E-2,6.906773150E-2,-8.243181109E-1,8.275184170E-1
1.121395017E1,-2.918609232E-2,3.982473165E-2,-8.172013760E-1,8.186915940E-1
1.122391817E1,-3.488792107E-2,2.476668730E-2,-8.099999428E-1,8.111291285E-1
1.123388617E1,-1.817250252E-2,6.245650724E-2,-8.063915968E-1,8.090107926E-1
1.124385417E1,-9.022681043E-3,8.166961372E-2,-8.026445508E-1,8.068392712E-1
1.125382217E1,-3.049117327E-2,5.545776337E-2,-7.949507236E-1,7.974659417E-1
1.126379017E1,-4.633884504E-2,4.543735087E-2,-7.876771092E-1,7.903461709E-1
1.127375817E1,-3.116559237E-2,6.267055869E-2,-7.838775516E-1,7.869961302E-1
1.128372617E1,-3.031391464E-2,6.566315144E-2,-7.812388539E-1,7.845793330E-1
1.129369417E1,-3.224576637E-2,5.795864016E-2,-7.773731351E-1,7.801974010E-1
1.130366217E1,-2.398304269E-2,5.084719881E-2,-7.724756002E-1,7.745186744E-1
1.131363017E1,-5.941484589E-3,6.926092505E-2,-7.706767917E-1,7.738055920E-1
1.132359817E1,4.525004886E-3,8.918004483E-2,-7.774699926E-1,7.825810792E-1
1.133356617E1,-1.755172759E-2,5.821990967E-2,-7.829552293E-1,7.853130026E-1
1.134353417E1,-3.328621760E-2,3.044713475E-2,-7.809786797E-1,7.822804474E-1
1.135350117E1,-2.981417254E-2,3.350332752E-2,-7.873795033E-1,7.886557170E-1
1.136346917E1,-1.840652153E-2,6.190807000E-2,-7.992284298E-1,8.018338308E-1
1.137343717E1,-1.960321516E-2,6.965175271E-2,-8.078621030E-1,8.110960671E-1
1.138340517E1,-3.157785162E-2,4.816723242E-2,-8.131724596E-1,8.152096001E-1
1.139337317E1,-3.386196494E-2,4.564011097E-2,-8.197184801E-1,8.216860952E-1
1.140334117E1,-2.786133066E-2,7.221605629E-2,-8.293266296E-1,8.329310122E-1
1.141330917E1,-3.041961417E-2,7.042024285E-2,-8.396822810E-1,8.431789232E-1
1.142327717E1,-2.713966370E-2,5.683333054E-2,-8.467998505E-1,8.491387257E-1
1.143324517E1,-2.114765719E-2,5.811581016E-2,-8.516823053E-1,8.539247157E-1
1.144321317E1,-1.375844982E-2,8.672481775E-2,-8.655337095E-1,8.699764889E-1
1.145318117E1,-1.275984943E-2,9.895675629E-2,-8.814730048E-1,8.871019736E-1
1.146314917E1,-2.735423855E-2,5.768814683E-2,-8.927900791E-1,8.950699984E-1
1.147311717E1,-3.544979542E-2,5.894069001E-2,-9.047166705E-1,9.073273648E-1
1.148308517E1,-2.058882080E-2,8.846316487E-2,-9.172668457E-1,9.217527311E-1
1.149305317E1,-2.372152545E-2,8.094250411E-2,-9.350558519E-1,9.388524091E-1
1.150302117E1,-4.105923697E-2,5.498068035E-2,-9.451394081E-1,9.476271613E-1
1.151298917E1,-3.605510294E-2,4.545511305E-2,-9.561203718E-1,9.578790650E-1
1.152295717E1,-1.878503710E-2,6.478566676E-2,-9.696689248E-1,9.720122859E-1
1.153292517E1,-2.246637084E-2,8.489891142E-2,-9.824677110E-1,9.863849989E-1
1.154289217E1,-3.084947169E-2,6.302263588E-2,-9.886124134E-1,9.910994130E-1
1.155286017E1,-3.137161210E-2,4.902809113E-2,-9.972218275E-1,9.989190683E-1
1.156282817E1,-2.008726820E-2,7.470868528E-2,-1.010873914E0,1.013829845E0
1.157279617E1,-1.781985164E-2,8.266913891E-2,-1.017939568E0,1.021446375E0
1.158276417E1,-2.880858816E-2,7.126495242E-2,-1.025185823E0,1.028063520E0
1.159273217E1,-3.503572568E-2,6.473033875E-2,-1.028962493E0,1.031591649E0
1.160270017E1,-3.300746158E-2,6.116143614E-2,-1.032816648E0,1.035152377E0
1.161266817E1,-3.059202991E-2,7.105077058E-2,-1.038667917E0,1.041544587E0
1.162263617E1,-2.608702518E-2,7.207529247E-2,-1.038729668E0,1.041553985E0
1.163260417E1,-3.057040274E-2,6.384270638E-2,-1.040306687E0,1.042712062E0
1.164257217E1,-2.873815037E-2,7.125028968E-2,-1.039805770E0,1.042640170E0
1.165254017E1,-2.877111733E-2,7.757775486E-2,-1.044986248E0,1.048256812E0
1.166250817E1,-3.378265351E-2,6.913340837E-2,-1.046440244E0,1.049265400E0
1.167247617E1,-3.221821040E-2,7.016094774E-2,-1.046630502E0,1.049474144E0
1.168244417E1,-2.566736564E-2,7.538020611E-2,-1.049068332E0,1.052086191E0
1.169241217E1,-2.219153382E-2,8.586244285E-2,-1.048415899E0,1.052160026E0
1.170238017E1,-2.414895594E-2,7.587984949E-2,-1.051728606E0,1.054738823E0
1.171234817E1,-2.539223433E-2,6.618794054E-2,-1.048168063E0,1.050562658E0
1.172231617E1,-2.735871263E-2,6.489950418E-2,-1.047991157E0,1.050355135E0
1.173228417E1,-3.155793250E-2,6.770145893E-2,-1.046165943E0,1.048829143E0
1.174225117E1,-3.728292882E-2,6.801411510E-2,-1.043039083E0,1.045918958E0
1.175221917E1,-4.007911682E-2,6.042544916E-2,-1.041811466E0,1.044331701E0
1.176218717E1,-4.055368900E-2,5.650660768E-2,-1.037728667E0,1.040056914E0
1.177215517E1,-2.843992785E-2,7.713130116E-2,-1.034711003E0,1.037971545E0
1.178212317E1,-2.004298009E-2,8.713067323E-2,-1.035906672E0,1.039757717E0
1.179209117E1,-1.660518907E-2,8.920639008E-2,-1.033912539E0,1.037886628E0
1.180205917E1,-1.764062606E-2,8.748545498E-2,-1.037393332E0,1.041225154E0
1.181202717E1,-2.340644784E-2,7.981212437E-2,-1.038706779E0,1.042031483E0
1.182199517E1,-2.618492395E-2,7.922703028E-2,-1.045837402E0,1.049160829E0
1.183196317E1,-2.901059017E-2,7.748341560E-2,-1.053169012E0,1.056413869E0
1.184193117E1,-3.989945725E-2,6.614474207E-2,-1.054162383E0,1.056988847E0
1.185189917E1,-4.260564595E-2,5.795139819E-2,-1.057884097E0,1.060326539E0
1.186186717E1,-4.025061429E-2,5.072304606E-2,-1.061580539E0,1.063553562E0
1.187183517E1,-3.199550882E-2,5.751713365E-2,-1.060373545E0,1.062414226E0
1.188180317E1,-2.062354609E-2,6.406398118E-2,-1.056270123E0,1.058412063E0
1.189177117E1,-1.660971157E-2,6.789845228E-2,-1.054787874E0,1.057101481E0
1.190173917E1,-1.496387832E-2,6.743985415E-2,-1.051663518E0,1.053929887E0
1.191170717E1,-1.841911860E-2,7.887832075E-2,-1.046840668E0,1.049969731E0
1.192167462E1,-3.436452895E-2,7.712942362E-2,-1.043304443E0,1.046715831E0
1.193164262E1,-3.832507879E-2,6.806013733E-2,-1.043126106E0,1.046046398E0
1.194160963E1,-4.032325000E-2,6.911927462E-2,-1.037776947E0,1.040857546E0
1.195157763E1,-3.605677933E-2,7.967492193E-2,-1.036460876E0,1.040143900E0
1.196154563E1,-2.646780387E-2,8.136096597E-2,-1.029072523E0,1.032623072E0
1.197151363E1,-3.059394099E-2,7.732726634E-2,-1.028042912E0,1.031400856E0
1.198148163E1,-2.701811679E-2,6.836520135E-2,-1.023611069E0,1.026247241E0
1.199144962E1,-3.003747948E-2,7.437167317E-2,-1.023017406E0,1.026156913E0
1.200141762E1,-3.336296976E-2,6.821870804E-2,-1.018577576E0,1.021404502E0
1.201138562E1,-2.906017378E-2,6.020931900E-2,-1.012931705E0,1.015135604E0
1.202135362E1,-2.615093626E-2,7.135891169E-2,-1.010363936E0,1.013218264E0
1.203132162E1,-2.391681448E-2,8.194867522E-2,-1.014968157E0,1.018551893E0
1.204128962E1,-2.913368121E-2,7.552219927E-2,-1.014293671E0,1.017518562E0
1.205125762E1,-3.149521351E-2,6.702394783E-2,-1.015056491E0,1.017754311E0
1.206122562E1,-3.239269927E-2,7.516735792E-2,-1.017675161E0,1.020961386E0
1.207119362E1,-2.458601259E-2,8.315809071E-2,-1.023517251E0,1.027184162E0
1.208116163E1,-3.044842929E-2,7.563998550E-2,-1.026252031E0,1.029486156E0
1.209112963E1,-2.932260372E-2,6.751475483E-2,-1.029720783E0,1.032348269E0
1.210109763E1,-2.821392938E-2,7.181815803E-2,-1.030373812E0,1.033258954E0
1.211106563E1,-3.145560995E-2,7.313515991E-2,-1.035240889E0,1.038297599E0
1.212103363E1,-3.794413805E-2,6.435551494E-2,-1.035803318E0,1.038494056E0
1.213100163E1,-3.353045508E-2,5.777925998E-2,-1.040173650E0,1.042316629E0
1.214096862E1,-2.969124168E-2,6.681749970E-2,-1.037711024E0,1.040283768E0
1.215093662E1,-2.781573497E-2,7.742550224E-2,-1.036556959E0,1.039816692E0
1.216090462E1,-3.045199811E-2,7.142513990E-2,-1.039079428E0,1.041976455E0
1.217087262E1,-2.941896021E-2,7.205659896E-2,-1.038877010E0,1.041788400E0
1.218084062E1,-2.946796268E-2,7.743378729E-2,-1.039934039E0,1.043229197E0
1.219080862E1,-2.470630966E-2,8.553116024E-2,-1.040125489E0,1.043928644E0
1.220077662E1,-2.831249684E-2,8.533781767E-2,-1.043144464E0,1.047012184E0
1.221074462E1,-3.452951461E-2,7.316612452E-2,-1.045580149E0,1.048705591E0
1.222071263E1,-3.402591124E-2,6.909973919E-2,-1.050854206E0,1.053673146E0
1.223068063E1,-3.135140240E-2,7.243337482E-2,-1.056249619E0,1.059194392E0
1.224064863E1,-3.037562035E-2,7.212897390E-2,-1.056918263E0,1.059812004E0
1.225061663E1,-2.950026654E-2,6.826163083E-2,-1.057587028E0,1.060198206E0
1.226058463E1,-2.855484374E-2,6.891543418E-2,-1.058838487E0,1.061462980E0
1.227055263E1,-2.687188424E-2,7.012593746E-2,-1.061973214E0,1.064625217E0
1.228052063E1,-2.802183665E-2,7.572816312E-2,-1.060769796E0,1.063838587E0
1.229048863E1,-3.156115115E-2,7.489743084E-2,-1.066299438E0,1.069392456E0
1.230045663E1,-3.263813630E-2,7.364148647E-2,-1.068106055E0,1.071139049E0
1.231042463E1,-3.309095278E-2,7.923498005E-2,-1.071776032E0,1.075210238E0
1.232039262E1,-2.508123033E-2,8.384011686E-2,-1.076938629E0,1.080488336E0
1.233035962E1,-2.736531012E-2,8.745975047E-2,-1.082771778E0,1.086642900E0
1.234032762E1,-3.006815352E-2,7.964443415E-2,-1.087175608E0,1.090503614E0
1.235029562E1,-3.396902233E-2,6.692382693E-2,-1.092568636E0,1.095143332E0
1.236026363E1,-3.212558478E-2,6.827963889E-2,-1.098632216E0,1.101220645E0
1.237023163E1,-2.784780227E-2,6.960850209E-2,-1.106752276E0,1.109288711E0
1.238019963E1,-3.090004995E-2,7.071611285E-2,-1.108566880E0,1.111249796E0
1.239016763E1,-3.273211792E-2,6.504335999E-2,-1.113230467E0,1.115609297E0
1.240013563E1,-2.736371942E-2,6.996301562E-2,-1.116070986E0,1.118596461E0
1.241010363E1,-2.756159380E-2,8.262208849E-2,-1.116827369E0,1.120218471E0
1.242007163E1,-3.551299125E-2,7.804811001E-2,-1.119953632E0,1.123231418E0
1.243003963E1,-3.359436989E-2,7.925552875E-2,-1.126036406E0,1.129321924E0
1.244000763E1,-3.134533018E-2,8.529956639E-2,-1.130980015E0,1.134625198E0
1.244997563E1,-2.887940407E-2,8.554975688E-2,-1.134344578E0,1.137932512E0
1.245994362E1,-3.013881296E-2,8.511299640E-2,-1.137940168E0,1.141516709E0
1.246991162E1,-3.157462925E-2,7.949495316E-2,-1.146760106E0,1.149945714E0
1.247987962E1,-3.339064121E-2,7.203517109E-2,-1.148614168E0,1.151355075E0
1.248984762E1,-3.530039266E-2,7.298245281E-2,-1.154473066E0,1.157316127E0
1.249981562E1,-3.611398488E-2,7.019758224E-2,-1.157092333E0,1.159782129E0
1.250978362E1,-3.519657999E-2,7.526554912E-2,-1.162407756E0,1.165373542E0
1.251975162E1,-3.089690581E-2,7.790660113E-2,-1.164015412E0,1.167028679E0
1.252971962E1,-3.412401676E-2,7.546058297E-2,-1.166703343E0,1.169639021E0
1.253968663E1,-3.743379563E-2,7.623130828E-2,-1.168167591E0,1.171250623E0
1.254965463E1,-3.278476372E-2,8.040306717E-2,-1.170056701E0,1.173274127E0
1.255962263E1,-2.774579823E-2,8.663380146E-2,-1.173679709E0,1.177199773E0
1.256959063E1,-3.030912019E-2,9.039113671E-2,-1.174253106E0,1.178116954E0
1.257955863E1,-3.348094597E-2,9.032242745E-2,-1.178623796E0,1.182553663E0
1.258952663E1,-3.621614724E-2,8.455373347E-2,-1.182316422E0,1.185889146E0
1.259949462E1,-3.543424234E-2,8.005432039E-2,-1.189689040E0,1.192905819E0
1.260946262E1,-3.220489249E-2,8.161041886E-2,-1.194300175E0,1.197518402E0
1.261943062E1,-2.557681687E-2,8.534417301E-2,-1.196005344E0,1.199319217E0
1.262939862E1,-2.966253087E-2,8.758240193E-2,-1.199949503E0,1.203507105E0
1.263936662E1,-3.223647550E-2,7.896893471E-2,-1.206552863E0,1.209564010E0
1.264933462E1,-3.906912729E-2,7.938376814E-2,-1.209797740E0,1.213028751E0
1.265930262E1,-3.799054772E-2,8.090417087E-2,-1.211763740E0,1.215055607E0
1.266927062E1,-3.893134370E-2,7.978016883E-2,-1.214533448E0,1.217773387E0
1.267923862E1,-3.280314431E-2,8.439222723E-2,-1.216174483E0,1.219540269E0
1.268920662E1,-3.473947570E-2,9.268483520E-2,-1.218379736E0,1.222393754E0
1.269917463E1,-3.475945070E-2,8.812870085E-2,-1.223237395E0,1.226900409E0
1.270914263E1,-3.184834868E-2,8.380320668E-2,-1.227137685E0,1.230408141E0
1.271911063E1,-2.975963242E-2,8.490255475E-2,-1.227442861E0,1.230735575E0
1.272907863E1,-3.190784156E-2,9.274997562E-2,-1.232113719E0,1.236011685E0
1.273904562E1,-3.489244729E-2,9.373480827E-2,-1.237296224E0,1.241332205E0
1.274901362E1,-3.501090407E-2,8.415414393E-2,-1.240020990E0,1.243366294E0
1.275898162E1,-4.105441645E-2,8.089683205E-2,-1.242863417E0,1.246169826E0
1.276894962E1,-3.730154037E-2,8.332078904E-2,-1.245509982E0,1.248851022E0
1.277891762E1,-3.587222472E-2,8.324754983E-2,-1.247750163E0,1.251038545E0
1.278888562E1,-3.471598774E-2,8.201201260E-2,-1.247437000E0,1.250611946E0
1.279885362E1,-3.546034172E-2,8.525494486E-2,-1.249449611E0,1.252856804E0
1.280882162E1,-3.608663753E-2,8.763255924E-2,-1.251041889E0,1.254626446E0
1.281878962E1,-3.447702155E-2,8.917532861E-2,-1.251585126E0,1.255231545E0
1.282875762E1,-3.422993422E-2,9.106079489E-2,-1.249720335E0,1.253500966E0
1.283872563E1,-3.225466982E-2,9.153456986E-2,-1.252690315E0,1.256444176E0
1.284869363E1,-3.444117680E-2,8.931743354E-2,-1.256249189E0,1.259891195E0
1.285866163E1,-3.785055503E-2,8.373384923E-2,-1.255317092E0,1.258675901E0
1.286862963E1,-3.911989555E-2,8.321963996E-2,-1.254784703E0,1.258149644E0
1.287859763E1,-3.626099229E-2,8.453311026E-2,-1.255290270E0,1.258655778E0
1.288856563E1,-3.749909997E-2,8.179779351E-2,-1.253564119E0,1.256789586E0
1.289853363E1,-3.512968495E-2,8.124758303E-2,-1.254037857E0,1.257157990E0
1.290850163E1,-3.329125047E-2,8.449056745E-2,-1.248687983E0,1.251985879E0
1.291847325E1,-2.808290534E-2,8.547353745E-2,-1.248175621E0,1.251413903E0
1.292844125E1,-3.464011475E-2,8.463213593E-2,-1.243960500E0,1.247317225E0
1.293840925E1,-3.523240238E-2,8.294315636E-2,-1.241816401E0,1.245081871E0
1.294837625E1,-3.396497294E-2,8.822409064E-2,-1.237632513E0,1.241237829E0
1.295834425E1,-3.461132199E-2,9.094078094E-2,-1.235089779E0,1.238916838E0
1.296831225E1,-3.299695998E-2,8.925738931E-2,-1.230411649E0,1.234086102E0
1.297828025E1,-3.613922372E-2,8.860065043E-2,-1.226341248E0,1.230068687E0
1.298824825E1,-3.688105568E-2,8.518163860E-2,-1.223543286E0,1.227059207E0
1.299821625E1,-3.296008334E-2,8.421384543E-2,-1.218599677E0,1.221950699E0
1.300818425E1,-3.295401484E-2,8.043584228E-2,-1.214297891E0,1.217405134E0
1.301815225E1,-3.403685614E-2,7.903236151E-2,-1.210183263E0,1.213238703E0
1.302812025E1,-3.472730517E-2,7.742632180E-2,-1.205881953E0,1.208863973E0
1.303808825E1,-3.733241186E-2,7.958721370E-2,-1.198780179E0,1.201999065E0
1.304805625E1,-3.676984459E-2,7.639470696E-2,-1.192795038E0,1.195804405E0
1.305802425E1,-3.600471839E-2,7.997480035E-2,-1.188103676E0,1.191336499E0
1.306799225E1,-3.517133370E-2,8.344031870E-2,-1.182783365E0,1.186244409E0
1.307796025E1,-3.161814436E-2,8.670322597E-2,-1.178515911E0,1.182123898E0
1.308792825E1,-3.060659766E-2,8.824861050E-2,-1.167391896E0,1.171122718E0
1.309789625E1,-2.986730449E-2,8.467624336E-2,-1.165162802E0,1.168617335E0
1.310786425E1,-3.302099183E-2,8.610437810E-2,-1.161558628E0,1.165213627E0
1.311783225E1,-3.027793579E-2,8.507479727E-2,-1.155697823E0,1.159220398E0
1.312780025E1,-3.487143293E-2,7.830619067E-2,-1.148875594E0,1.152069011E0
1.313776825E1,-3.379445150E-2,7.891658694E-2,-1.144861221E0,1.148075393E0
1.314773625E1,-3.344237059E-2,7.697322965E-2,-1.142428994E0,1.145507432E0
1.315770325E1,-3.123940341E-2,7.769654691E-2,-1.136290431E0,1.139372019E0
1.316767125E1,-3.763329238E-2,7.533817738E-2,-1.132076740E0,1.135204762E0
1.317763925E1,-3.286490217E-2,7.110136002E-2,-1.123588920E0,1.126315926E0
1.318760725E1,-3.301215172E-2,7.527548820E-2,-1.117762089E0,1.120780214E0
1.319757525E1,-3.079000860E-2,7.933733612E-2,-1.115086198E0,1.118328962E0
1.320754325E1,-3.213926405E-2,7.928795367E-2,-1.108830094E0,1.112125753E0
1.321751125E1,-3.149478137E-2,8.137826622E-2,-1.104210854E0,1.107653354E0
1.322747925E1,-2.949237823E-2,7.545230538E-2,-1.095475197E0,1.098466548E0
1.323744725E1,-2.984790877E-2,7.770853490E-2,-1.090240717E0,1.093414073E0
1.324741525E1,-3.227679804E-2,7.441641390E-2,-1.086138129E0,1.089162812E0
1.325738325E1,-3.365099058E-2,7.201530784E-2,-1.081445694E0,1.084363123E0
1.326735125E1,-3.320307285E-2,7.269372791E-2,-1.075198531E0,1.078164507E0
1.327731925E1,-3.081368469E-2,7.295897603E-2,-1.071025372E0,1.073949646E0
1.328728725E1,-2.966461144E-2,7.468049228E-2,-1.064665198E0,1.067693378E0
1.329725525E1,-3.062335029E-2,7.332015038E-2,-1.061679840E0,1.064649105E0
1.330722325E1,-2.876041457E-2,7.357319444E-2,-1.055894256E0,1.058845057E0
1.331719125E1,-2.740886062E-2,7.269754261E-2,-1.051346302E0,1.054213083E0
1.332715925E1,-2.570123225E-2,7.733015716E-2,-1.046892881E0,1.050059623E0
1.333712725E1,-2.831405960E-2,7.401984930E-2,-1.043723464E0,1.046727898E0
1.334709525E1,-3.004291095E-2,7.216511667E-2,-1.038065195E0,1.041004193E0
1.335706325E1,-3.089432232E-2,7.109106332E-2,-1.036228418E0,1.039123541E0
1.336703025E1,-3.122177348E-2,7.248878479E-2,-1.032409787E0,1.035422325E0
1.337699825E1,-2.885901742E-2,7.266615331E-2,-1.030794859E0,1.033755897E0
