"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.101932375E0,6.335363723E-3,4.891626909E-2,2.271393061E0,2.271928558E0
3.111973375E0,8.867161348E-3,2.938298881E-2,2.275612831E0,2.275819796E0
3.122013375E0,1.510082278E-2,1.917482540E-2,2.276404858E0,2.276535698E0
3.132053375E0,2.125953510E-2,2.406401932E-2,2.275198460E0,2.275425032E0
3.142093375E0,2.415731922E-2,3.272648156E-2,2.275777102E0,2.276140596E0
3.152134375E0,1.537599601E-2,4.219152406E-2,2.277672052E0,2.278114686E0
3.162174375E0,7.381719537E-3,6.159131974E-2,2.279455662E0,2.280299562E0
3.172214375E0,-4.542174749E-3,6.653827429E-2,2.283339262E0,2.284313061E0
3.182254375E0,-3.478242084E-3,6.030673906E-2,2.282754183E0,2.283553297E0
3.192295375E0,3.142921720E-3,6.057707593E-2,2.280771017E0,2.281577501E0
3.202305375E0,6.437784526E-3,5.450134352E-2,2.273658514E0,2.274320751E0
3.212345375E0,1.335974038E-2,5.509296432E-2,2.265520573E0,2.266229729E0
3.222385375E0,6.010215264E-3,7.123225927E-2,2.258533001E0,2.259664018E0
3.232425375E0,-2.780891955E-4,9.293271601E-2,2.248478413E0,2.250398129E0
3.242466375E0,1.185850240E-3,8.154770732E-2,2.237591505E0,2.239077305E0
3.252506375E0,2.217860892E-4,7.335822284E-2,2.233805418E0,2.235009647E0
3.262546375E0,-1.133763231E-3,8.249765635E-2,2.230055332E0,2.231581039E0
3.272587375E0,-6.133696996E-3,8.312924206E-2,2.230232716E0,2.231789878E0
3.282627375E0,-7.050623186E-3,8.430049568E-2,2.233853817E0,2.235455023E0
3.292667375E0,1.887627132E-2,5.357610434E-2,2.240613461E0,2.241333396E0
3.302707375E0,3.552049398E-2,3.965016827E-2,2.247135401E0,2.247765858E0
3.312748375E0,3.379550576E-2,3.792649508E-2,2.257581234E0,2.258152693E0
3.322788375E0,4.040600732E-2,4.172469676E-2,2.271320343E0,2.272062872E0
3.332828375E0,3.688669950E-2,4.308111966E-2,2.290215015E0,2.290917159E0
3.342869375E0,3.202110156E-2,4.300388694E-2,2.312844038E0,2.313465416E0
3.352909375E0,3.195033222E-2,4.015169665E-2,2.334323883E0,2.334887786E0
3.362949375E0,2.841765247E-2,3.649650887E-2,2.359851837E0,2.360305118E0
3.372959375E0,1.925656945E-2,3.820407391E-2,2.386107206E0,2.386490722E0
3.382999375E0,8.591143414E-3,3.616009653E-2,2.409348965E0,2.409635614E0
3.393039375E0,-2.686157823E-4,3.350470960E-2,2.429637909E0,2.429868928E0
3.403080375E0,9.335353971E-4,2.200011723E-2,2.446474314E0,2.446573409E0
3.413120375E0,-1.901876181E-3,9.608206339E-3,2.468458414E0,2.468477846E0
3.423160375E0,4.483638331E-4,-5.390984006E-3,2.490342379E0,2.490348254E0
3.433201375E0,6.858892739E-4,-1.280446257E-2,2.504186153E0,2.504218983E0
3.443241375E0,7.745662704E-3,-1.888126321E-2,2.519059658E0,2.519142326E0
3.453281375E0,2.754775435E-2,-4.073769599E-2,2.537257433E0,2.537733973E0
3.463321375E0,2.753710002E-2,-3.912222385E-2,2.555876255E0,2.556323976E0
3.473362375E0,2.522119135E-2,-3.191835433E-2,2.570935011E0,2.571256837E0
3.483402375E0,3.183382004E-2,-2.446522936E-2,2.582000971E0,2.582313101E0
3.493442375E0,3.418891877E-2,-1.381794084E-2,2.598262310E0,2.598523975E0
3.503483375E0,3.197450191E-2,-4.597278312E-3,2.612921953E0,2.613121627E0
3.513523375E0,2.897567675E-2,-6.539297290E-3,2.625961542E0,2.626129542E0
3.523563375E0,2.435908653E-2,-1.031645853E-2,2.629864693E0,2.629997737E0
3.533603375E0,2.761119977E-2,-3.475614265E-2,2.627867699E0,2.628242571E0
3.543613375E0,4.127082229E-2,-4.587856680E-2,2.616918087E0,2.617645583E0
3.553653375E0,2.597486041E-2,3.732455522E-2,2.604724169E0,2.605121074E0
3.563694375E0,7.932476699E-3,4.269899800E-4,2.596063852E0,2.596076007E0
3.573734375E0,-6.715063937E-3,-1.900420524E-3,2.582109928E0,2.582119359E0
3.583774375E0,-1.199211646E-2,1.243377663E-2,2.569343567E0,2.569401637E0
3.593815375E0,-1.364567410E-2,2.344062366E-2,2.559982300E0,2.560125982E0
3.603855375E0,-1.961967722E-2,3.232466429E-2,2.557311535E0,2.557591074E0
3.613895375E0,-2.565954812E-2,2.737534419E-2,2.562992096E0,2.563266725E0
3.623935375E0,-2.867131494E-2,2.333799005E-2,2.579417467E0,2.579682379E0
3.633976375E0,-2.727482654E-2,2.553422377E-2,2.599231243E0,2.599499753E0
3.643996292E0,-2.434028871E-2,1.768828556E-2,2.624692440E0,2.624864897E0
3.654036292E0,-2.429053932E-2,7.295516320E-3,2.655957937E0,2.656079031E0
3.664077292E0,-2.377574891E-2,-5.056224298E-3,2.691395760E0,2.691505524E0
3.674117292E0,-1.568878815E-2,4.965241067E-3,2.724466562E0,2.724516258E0
3.684157292E0,-2.033254504E-2,5.164711736E-3,2.760509253E0,2.760588963E0
3.694197292E0,-2.260671929E-2,-6.248970982E-3,2.791424990E0,2.791523524E0
3.704238292E0,-1.582924090E-2,-2.256003395E-2,2.813896656E0,2.814031612E0
3.714247292E0,-9.016036056E-3,-4.574059322E-2,2.830818653E0,2.831202525E0
3.724288292E0,-5.807460286E-3,-7.581833005E-2,2.841230154E0,2.842247515E0
3.734328292E0,-1.070437022E-3,-1.043271497E-1,2.848321676E0,2.850231863E0
3.744368292E0,-8.680373430E-4,-1.244031191E-1,2.860919237E0,2.863622840E0
3.754409292E0,2.178783529E-3,-1.090189368E-1,2.882104158E0,2.884166128E0
3.764449292E0,7.427874487E-3,-1.131527778E-2,2.911870003E0,2.911901462E0
3.774489292E0,-7.292281836E-3,3.818901628E-2,2.949457169E0,2.949713404E0
3.784529292E0,-4.149073362E-2,-1.111381873E-2,2.970334291E0,2.970644846E0
3.794570292E0,-7.067131251E-2,-4.147482663E-2,2.970744848E0,2.971874753E0
3.804610292E0,-6.279181689E-2,-1.850745827E-2,2.986670256E0,2.987387580E0
3.814650292E0,-6.553442031E-2,-1.199235115E-2,3.017140150E0,3.017875621E0
3.824691292E0,-7.430714369E-2,-2.796572447E-2,3.039567471E0,3.040604223E0
3.834731292E0,-7.910791785E-2,-2.780064382E-2,3.059836864E0,3.060985556E0
3.844771292E0,-8.446459472E-2,-3.300366178E-2,3.085773468E0,3.087105668E0
3.854811292E0,-8.793641627E-2,-3.572790325E-2,3.111039400E0,3.112487019E0
3.864852292E0,-9.370908141E-2,-4.495495930E-2,3.130642653E0,3.132367437E0
3.874892292E0,-9.494461119E-2,-4.834741354E-2,3.157001257E0,3.158798646E0
3.884902292E0,-9.843814373E-2,-4.587067664E-2,3.184783697E0,3.186634806E0
3.894942292E0,-9.950049967E-2,-4.529515654E-2,3.206565619E0,3.208428754E0
3.904982292E0,-1.033162773E-1,-3.908625990E-2,3.232533455E0,3.234420277E0
3.915023292E0,-1.069483012E-1,-4.430498183E-2,3.256386518E0,3.258443498E0
3.925063292E0,-1.146637425E-1,-5.892307311E-2,3.279579639E0,3.282112477E0
3.935103292E0,-1.260300875E-1,-4.223750159E-2,3.297785044E0,3.300462662E0
3.945143292E0,-1.208704785E-1,-2.055351064E-2,3.313018322E0,3.315286190E0
3.955184292E0,-1.098794565E-1,-9.549256414E-3,3.317607403E0,3.319440248E0
3.965224292E0,-1.112978533E-1,-3.559274133E-3,3.318371058E0,3.320238900E0
3.975264292E0,-1.097531915E-1,-5.423817784E-4,3.315257549E0,3.317073812E0
3.985305292E0,-1.024753079E-1,-1.143990085E-3,3.310236216E0,3.311822202E0
3.995345292E0,-1.009798869E-1,-9.800011292E-3,3.317960501E0,3.319511238E0
4.005385292E0,-1.050294861E-1,-1.773942821E-2,3.337284565E0,3.338983999E0
4.015425292E0,-1.099710241E-1,-2.548908256E-2,3.356761217E0,3.358658838E0
4.025466292E0,-9.957031161E-2,-3.404422104E-2,3.377157927E0,3.378796963E0
4.035506292E0,-1.057806462E-1,-2.642948553E-2,3.400941849E0,3.402689160E0
4.045546292E0,-1.101056188E-1,-1.832265407E-3,3.421191931E0,3.422963750E0
4.055556292E0,-1.248032451E-1,4.588729702E-3,3.440494776E0,3.442760696E0
4.065596292E0,-1.355624199E-1,9.212912992E-4,3.448541880E0,3.451205458E0
4.075637292E0,-1.273874044E-1,8.365510963E-3,3.453157187E0,3.455516182E0
4.085677292E0,-1.118531823E-1,2.061844990E-2,3.458689451E0,3.460559055E0
4.095717292E0,-1.271950901E-1,1.592149585E-2,3.466768026E0,3.469137160E0
4.105757292E0,-1.361433119E-1,1.632949337E-2,3.466112614E0,3.468823764E0
4.115798292E0,-1.358646303E-1,9.723367169E-3,3.466552019E0,3.469227096E0
4.125838292E0,-1.333141178E-1,-7.972959429E-5,3.465687752E0,3.468250892E0
4.135878292E0,-1.272304505E-1,-5.136610009E-3,3.467865467E0,3.470202425E0
4.145919292E0,-1.370130330E-1,4.722736776E-4,3.477130413E0,3.479828833E0
4.155959292E0,-1.377559900E-1,-4.380222876E-3,3.480973244E0,3.483700708E0
4.165999292E0,-1.304860860E-1,-3.259564750E-3,3.480357409E0,3.482804177E0
4.176039292E0,-1.185238138E-1,7.036377676E-3,3.475046158E0,3.477073943E0
4.186080292E0,-8.483322710E-2,5.823378637E-2,3.455321550E0,3.456853319E0
4.196120292E0,-3.437086567E-2,4.439733550E-2,3.454850197E0,3.455306406E0
4.206160292E0,-2.305722609E-2,7.055037469E-2,3.458108664E0,3.458905104E0
4.216170292E0,-3.268096596E-2,5.645889044E-2,3.451794863E0,3.452411248E0
4.226210292E0,-4.721037671E-2,3.961066902E-2,3.439896822E0,3.440448804E0
4.236251292E0,-5.115561187E-2,1.775218360E-2,3.435374737E0,3.435801452E0
4.246291292E0,-8.384712040E-3,1.334412023E-2,3.435242176E0,3.435278326E0
4.256331292E0,2.486432157E-2,5.241185427E-3,3.455537319E0,3.455630748E0
4.266371292E0,-2.726545744E-2,2.181084268E-2,3.471761465E0,3.471937037E0
4.276412292E0,-2.819366753E-2,2.993664518E-2,3.460664511E0,3.460908832E0
4.286452292E0,-1.400674134E-2,2.383880690E-2,3.460883379E0,3.460993823E0
4.296492292E0,-2.467185073E-2,3.130236641E-2,3.456446409E0,3.456676195E0
4.306533292E0,-3.359157592E-2,4.414759204E-2,3.455083132E0,3.455528447E0
4.316573292E0,-2.817114070E-2,4.409737140E-2,3.449351549E0,3.449748440E0
4.326613292E0,-3.104761988E-2,4.527528584E-2,3.445497751E0,3.445935078E0
4.336653292E0,-5.096846446E-2,5.317458138E-2,3.446274281E0,3.447061319E0
4.346694292E0,-4.360988364E-2,5.464730784E-2,3.437533855E0,3.438244779E0
4.356734292E0,-1.335114613E-2,5.428250879E-3,3.431001663E0,3.431031934E0
4.366774292E0,-1.560790837E-2,-2.425321192E-2,3.425389051E0,3.425510470E0
4.376815292E0,-1.214985829E-2,-2.730391547E-2,3.425926208E0,3.426056554E0
4.386824292E0,9.279000573E-3,-6.918159127E-2,3.424920082E0,3.425631294E0
4.396865292E0,1.597492397E-2,-6.651155651E-2,3.436785221E0,3.437465875E0
4.406905292E0,1.642739400E-2,-4.678392410E-2,3.447789669E0,3.448146197E0
4.416945292E0,2.235158347E-2,-2.090331353E-2,3.455207348E0,3.455342871E0
4.426985292E0,3.574808314E-2,-6.655402016E-3,3.462800980E0,3.462991892E0
4.437026292E0,4.252312705E-2,3.132476471E-3,3.468474865E0,3.468736934E0
4.447066292E0,5.136029422E-2,8.293744177E-4,3.462602615E0,3.462983604E0
4.457106292E0,4.872567952E-2,4.943125881E-3,3.455585957E0,3.455933004E0
4.467147292E0,2.396893688E-2,6.163385697E-3,3.456532955E0,3.456621554E0
4.477187292E0,-8.384209126E-3,6.051533855E-3,3.463793039E0,3.463808473E0
4.487227292E0,-9.458528832E-3,-2.732906118E-2,3.483219385E0,3.483339436E0
4.497267292E0,-7.891258225E-3,-5.885476246E-2,3.510597706E0,3.511099886E0
4.507308292E0,-2.505107038E-2,-5.641210824E-2,3.540137529E0,3.540675587E0
4.517348292E0,-2.005577832E-2,-5.430794507E-2,3.558971167E0,3.559442000E0
4.527388292E0,-2.009412833E-2,-2.528987825E-2,3.567359209E0,3.567505442E0
4.537429292E0,-3.019789420E-2,6.989232264E-3,3.563975096E0,3.564109881E0
4.547469292E0,-3.483579308E-2,1.985096931E-2,3.561605692E0,3.561831369E0
4.557479292E0,-5.193603784E-2,3.795422986E-2,3.558764935E0,3.559346251E0
4.567519292E0,-3.279510140E-2,1.890517026E-2,3.555878639E0,3.556080120E0
4.577559292E0,7.846584544E-3,-7.853662968E-2,3.569858313E0,3.570730730E0
4.587599292E0,-1.771656610E-2,-4.145291075E-2,3.579004765E0,3.579288662E0
4.597640292E0,-1.393819414E-2,-4.962518066E-2,3.571991444E0,3.572363336E0
4.607680292E0,1.178474538E-2,-8.666522056E-2,3.573257685E0,3.574327940E0
4.617720292E0,2.319284715E-2,-9.317650646E-2,3.585942984E0,3.587228297E0
4.627761292E0,1.327417046E-2,-8.788986504E-2,3.580253601E0,3.581356821E0
4.637801292E0,2.026415244E-2,-1.119989306E-1,3.568725824E0,3.570540352E0
4.647851917E0,9.309770539E-3,-1.203474104E-1,3.567631960E0,3.569673371E0
4.657891917E0,-4.761260934E-3,-1.221075580E-1,3.564096689E0,3.566190984E0
4.667932917E0,-1.557502616E-2,-1.305724084E-1,3.565165758E0,3.567590029E0
4.677972917E0,-3.431144357E-2,-1.245876104E-1,3.570630789E0,3.572968455E0
4.688012917E0,-5.149229616E-2,-1.207830161E-1,3.585646391E0,3.588049614E0
4.698053917E0,-6.013897434E-2,-1.231097877E-1,3.609306574E0,3.611906236E0
4.708093917E0,-7.393015921E-2,-9.266666323E-2,3.638449192E0,3.640379829E0
4.718133917E0,-8.448550850E-2,-7.214750350E-2,3.666002274E0,3.667685337E0
4.728143917E0,-8.431612700E-2,-5.320150405E-2,3.695094824E0,3.696439553E0
4.738183917E0,-9.029251337E-2,-3.963849042E-3,3.719032764E0,3.720130798E0
4.748224917E0,-9.062993526E-2,1.746820658E-2,3.734282017E0,3.735422480E0
4.758264917E0,-9.784305841E-2,4.772276431E-2,3.749382496E0,3.750962520E0
4.768304917E0,-1.133186817E-1,6.594303995E-2,3.756264448E0,3.758551877E0
4.778344917E0,-1.324486732E-1,9.703417867E-2,3.750442982E0,3.754035274E0
4.788385917E0,-1.267074347E-1,1.010235995E-1,3.736612558E0,3.740124858E0
4.798425917E0,-1.174888313E-1,1.064314544E-1,3.734928608E0,3.738291453E0
4.808465917E0,-1.100506186E-1,1.079787537E-1,3.749535084E0,3.752703545E0
4.818505917E0,-9.002943337E-2,8.413099498E-2,3.759721041E0,3.761739708E0
4.828546917E0,-7.838796079E-2,6.599646807E-2,3.775875092E0,3.777265269E0
4.838586917E0,-6.305667758E-2,3.021003678E-2,3.800011873E0,3.800655079E0
4.848626917E0,-6.590040028E-2,1.157217380E-2,3.816383362E0,3.816969838E0
4.858667917E0,-7.435651124E-2,6.041259505E-3,3.820347548E0,3.821075866E0
4.868707917E0,-8.466933668E-2,-2.774626389E-2,3.811407566E0,3.812448870E0
4.878747917E0,-1.047077850E-1,-2.238511667E-2,3.808914423E0,3.810419123E0
4.888787917E0,-1.243307590E-1,-4.540574551E-2,3.814071417E0,3.816367460E0
4.898797917E0,-1.325985342E-1,-6.873603165E-2,3.828118801E0,3.831031267E0
4.908838917E0,-1.327529997E-1,-8.177806437E-2,3.842941523E0,3.846103295E0
4.918878917E0,-1.205395982E-1,-9.379065782E-2,3.857500315E0,3.860522654E0
4.928918917E0,-1.190248057E-1,-7.952303439E-2,3.864867926E0,3.867517925E0
4.938958917E0,-1.120045483E-1,-7.568023354E-2,3.876986742E0,3.879342562E0
4.948999917E0,-1.187322289E-1,-7.234595716E-2,3.893570423E0,3.896052094E0
4.959039917E0,-1.267384291E-1,-3.782255203E-2,3.900357723E0,3.902599588E0
4.969079917E0,-1.282159388E-1,-1.199787669E-2,3.902418852E0,3.904543017E0
4.979119917E0,-1.116652489E-1,2.609482035E-3,3.911575079E0,3.913169500E0
4.989160917E0,-1.030653715E-1,2.825146355E-2,3.920114040E0,3.921570439E0
4.999200917E0,-8.756794035E-2,-7.495256141E-4,3.930276394E0,3.931251867E0
5.009240917E0,-7.030399889E-2,1.467337366E-2,3.941189289E0,3.941843601E0
5.019281917E0,-3.439909592E-2,3.555096686E-3,3.949375629E0,3.949527035E0
5.029321917E0,-2.250248939E-2,-2.495072782E-3,3.958714724E0,3.958779465E0
5.039361917E0,-1.882593334E-2,-1.458310895E-2,3.960374117E0,3.960445711E0
5.049401917E0,-2.250375971E-2,-1.082405727E-2,3.962705851E0,3.962784531E0
5.059442917E0,-1.271301880E-2,3.087974899E-2,3.967115164E0,3.967255714E0
5.069452917E0,-1.041684113E-2,5.660242587E-2,3.980270624E0,3.980686698E0
5.079492917E0,-1.270509139E-2,7.068103552E-2,4.011341572E0,4.011984351E0
5.089532917E0,-1.575946994E-2,1.020117924E-1,4.043207169E0,4.044524567E0
5.099572917E0,-1.730147749E-2,1.144849136E-1,4.076079369E0,4.077723526E0
5.109613917E0,-7.781210355E-3,1.222584173E-1,4.101026058E0,4.102855396E0
5.119653917E0,-8.777743205E-3,1.277042329E-1,4.123178005E0,4.125164516E0
5.129693917E0,-2.556284890E-2,1.249398738E-1,4.131627560E0,4.133595254E0
5.139734917E0,-1.062515937E-2,1.248898730E-1,4.117456436E0,4.119363771E0
5.149774917E0,1.013817638E-2,1.080078334E-1,4.097258091E0,4.098693980E0
5.159814917E0,2.130226791E-2,5.057187006E-2,4.074603081E0,4.074972585E0
5.169854917E0,1.289466955E-2,4.595448077E-2,4.064466953E0,4.064747188E0
5.179895917E0,-7.986517623E-3,6.985212862E-2,4.060496330E0,4.061104967E0
5.189935917E0,1.045107935E-2,7.319092751E-2,4.047367573E0,4.048042787E0
5.199975917E0,2.523400076E-2,6.785950065E-2,4.047140598E0,4.047788123E0
5.210015917E0,1.868235692E-2,8.720470220E-2,4.065767765E0,4.066745776E0
5.220056917E0,7.922323421E-3,1.205712482E-1,4.086028576E0,4.087814784E0
5.230096917E0,8.664546534E-3,1.250533611E-1,4.098707199E0,4.100623626E0
5.240106917E0,-2.618717588E-2,1.463356763E-1,4.111793041E0,4.114479543E0
5.250146917E0,-4.559336603E-2,1.858090460E-1,4.122836590E0,4.127273350E0
5.260186917E0,-5.289105326E-2,1.750215292E-1,4.125767231E0,4.129816611E0
5.270227917E0,-7.769093663E-2,1.773944199E-1,4.131053448E0,4.135590315E0
5.280267917E0,-3.555805609E-2,1.067567766E-1,4.149731159E0,4.151256446E0
5.290307917E0,-5.319856852E-2,9.916650504E-2,4.179967880E0,4.181482460E0
5.300348917E0,-5.931318551E-2,8.787536621E-2,4.216405392E0,4.217738086E0
5.310388917E0,-4.053816944E-2,1.053052247E-1,4.267080784E0,4.268572472E0
5.320428917E0,-1.210235618E-2,1.225377694E-1,4.327649593E0,4.329400995E0
5.330468917E0,3.585691378E-2,1.757767498E-1,4.375424862E0,4.379101039E0
5.340509917E0,7.652415335E-2,1.827010363E-1,4.415228844E0,4.419669824E0
5.350549917E0,1.057534069E-1,1.678328812E-1,4.441098213E0,4.445526403E0
5.360589917E0,1.232696921E-1,1.489166170E-1,4.473947525E0,4.478122155E0
5.370630917E0,1.259546876E-1,1.254206002E-1,4.505390167E0,4.508895150E0
5.380670917E0,1.301958561E-1,1.139223874E-1,4.544148922E0,4.547440895E0
5.390710917E0,1.272083223E-1,1.036766768E-1,4.599010468E0,4.601937428E0
5.400750917E0,1.286654472E-1,8.632128686E-2,4.662992001E0,4.665565406E0
5.410760917E0,1.317414045E-1,5.508933216E-2,4.735612392E0,4.737764807E0
5.420800917E0,1.217164099E-1,6.467086822E-2,4.810990810E0,4.812964760E0
5.430841917E0,1.165836975E-1,5.837462842E-2,4.893482685E0,4.895219315E0
5.440881917E0,1.212759092E-1,1.635040715E-2,4.962517262E0,4.964025861E0
5.450921917E0,1.243095174E-1,3.068407439E-2,5.010411739E0,5.012047502E0
5.460962917E0,1.409891844E-1,4.064438492E-2,5.047445297E0,5.049577601E0
5.471002917E0,1.433988065E-1,1.178397425E-2,5.101497650E0,5.103526267E0
5.481042917E0,8.506395668E-2,-9.900842607E-2,5.165835381E0,5.167484274E0
5.491082917E0,1.333597396E-2,-1.878876984E-1,5.230047226E0,5.233438031E0
5.501123917E0,-9.490918368E-3,-1.940798610E-1,5.305797100E0,5.309354004E0
5.511163917E0,-6.629587710E-2,-2.757174671E-1,5.375335217E0,5.382810043E0
5.521203917E0,-1.277569532E-1,-3.328669667E-1,5.412223816E0,5.423955097E0
5.531244917E0,-1.450536549E-1,-3.501256108E-1,5.427996159E0,5.441210417E0
5.541284917E0,-1.772489250E-1,-3.566159308E-1,5.451413631E0,5.465940238E0
5.551324917E0,-2.160940617E-1,-3.785039186E-1,5.501976013E0,5.519212073E0
5.561364917E0,-2.424402237E-1,-3.937323093E-1,5.566584587E0,5.585755666E0
5.571405917E0,-2.704838514E-1,-4.018184543E-1,5.601239681E0,5.622144213E0
5.581414917E0,-3.003431261E-1,-4.175379276E-1,5.587466240E0,5.611089279E0
5.591455917E0,-3.479167521E-1,-4.305557311E-1,5.562952995E0,5.590426668E0
5.601495917E0,-3.804156780E-1,-4.307294786E-1,5.567117214E0,5.596698853E0
5.611535917E0,-4.105083346E-1,-4.268308580E-1,5.604732990E0,5.635932360E0
5.621576917E0,-4.341347218E-1,-3.982132375E-1,5.651762009E0,5.682381591E0
5.631616917E0,-4.155812860E-1,-3.709722757E-1,5.680405617E0,5.707655929E0
5.641663250E0,-3.526871204E-1,-3.229047358E-1,5.684476852E0,5.704553686E0
5.651703250E0,-3.374085426E-1,-1.957971156E-1,5.673315048E0,5.686711235E0
5.661744250E0,-4.605236351E-1,-8.678899147E-3,5.624475956E0,5.643304628E0
5.671784250E0,-6.407876611E-1,-2.538357675E-2,5.572724342E0,5.609501738E0
5.681824250E0,-7.056357861E-1,5.673243850E-2,5.555641174E0,5.600561516E0
5.691865250E0,-6.239108443E-1,1.510581374E-1,5.527624607E0,5.564774667E0
5.701905250E0,-5.380691886E-1,2.096860409E-1,5.520503044E0,5.550625239E0
5.711945250E0,-6.116227508E-1,1.784974933E-1,5.505703449E0,5.542446591E0
5.721985250E0,-5.894944668E-1,1.874791831E-1,5.478173256E0,5.512987792E0
5.732026250E0,-5.324751139E-1,1.333890557E-1,5.477489471E0,5.504926275E0
5.742066250E0,-4.382439852E-1,5.288240314E-2,5.499178410E0,5.516866640E0
5.752076250E0,-4.035736322E-1,4.851428419E-2,5.539669514E0,5.554562416E0
5.762116250E0,-3.746689260E-1,1.090747491E-2,5.551001549E0,5.563642150E0
5.772156250E0,-3.262436092E-1,-4.785064608E-2,5.553661346E0,5.563441285E0
5.782197250E0,-2.901220918E-1,-7.031494379E-2,5.544806004E0,5.552836089E0
5.792237250E0,-2.493198216E-1,-5.098545179E-2,5.526675224E0,5.532530969E0
5.802277250E0,-2.462990582E-1,-6.275215000E-2,5.534186840E0,5.540020310E0
5.812317250E0,-2.922984958E-1,-7.832604647E-2,5.564278603E0,5.572501211E0
5.822358250E0,-3.166128397E-1,-6.539081782E-2,5.606690884E0,5.616004123E0
5.832398250E0,-3.067199886E-1,-7.664214075E-2,5.679154873E0,5.687947894E0
5.842438250E0,-1.967355907E-1,-1.623685807E-1,5.760333061E0,5.765978271E0
5.852479250E0,-1.284577399E-1,-2.173538059E-1,5.799349308E0,5.804842501E0
5.862519250E0,-1.506405324E-1,-6.368329376E-2,5.825946808E0,5.828241960E0
5.872559250E0,-1.295733303E-1,-4.522945359E-2,5.813114643E0,5.814734457E0
5.882599250E0,-4.407111928E-2,-5.963672698E-2,5.818017006E0,5.818489553E0
5.892640250E0,3.355123848E-2,-1.704700291E-1,5.834192753E0,5.836779146E0
5.902680250E0,1.962540299E-2,-2.375488281E-1,5.876853943E0,5.881685717E0
5.912720250E0,-2.212470770E-2,-2.362342924E-1,5.942865372E0,5.947599934E0
5.922730250E0,-7.631333545E-3,-2.531366348E-1,5.992906570E0,5.998255209E0
5.932770250E0,-1.395025551E-1,-1.777100414E-1,6.032261848E0,6.036491102E0
5.942811250E0,-1.285743862E-1,-1.786181331E-1,6.075633049E0,6.079617813E0
5.952851250E0,-1.480402201E-1,-8.036134392E-2,6.112573624E0,6.114894125E0
5.962891250E0,-1.449618787E-1,-8.231956512E-2,6.155146599E0,6.157403683E0
5.972931250E0,-5.486315116E-2,-1.190743819E-1,6.204581261E0,6.205966266E0
5.982972250E0,3.289185837E-2,-1.880809218E-1,6.232644081E0,6.235568021E0
5.993012250E0,3.856252879E-2,-1.970829368E-1,6.220774174E0,6.224014787E0
6.003052250E0,4.898249358E-2,-2.520888746E-1,6.204667091E0,6.209979211E0
6.013093250E0,-3.831006959E-2,-1.511739939E-1,6.221003056E0,6.222957517E0
6.023133250E0,-4.796487838E-2,-1.597389877E-1,6.273862362E0,6.276078880E0
6.033173250E0,-1.040190905E-1,-4.246857949E-3,6.368525505E0,6.369376352E0
6.043213250E0,-1.039294451E-1,7.750914991E-2,6.411840439E0,6.413151083E0
6.053254250E0,-7.655401528E-2,1.370092332E-1,6.413766384E0,6.415686345E0
6.063294250E0,-8.004918694E-2,2.121526003E-1,6.399392128E0,6.403408171E0
6.073334250E0,-8.860059083E-2,2.409504205E-1,6.391915321E0,6.397068754E0
6.083375250E0,-9.379238635E-2,2.455711365E-1,6.427650928E0,6.433024068E0
6.093384250E0,-1.136624962E-1,2.647368312E-1,6.476877689E0,6.483282298E0
6.103425250E0,-1.456615776E-1,3.033437729E-1,6.505780697E0,6.514477509E0
6.113465250E0,-1.391450912E-1,3.204386234E-1,6.482025623E0,6.491432696E0
6.123505250E0,-1.128403544E-1,3.904215991E-1,6.438557625E0,6.451370882E0
6.133545250E0,-1.113103703E-1,4.697640836E-1,6.398050785E0,6.416238940E0
6.143586250E0,-1.919383556E-2,4.476805925E-1,6.392748356E0,6.408433339E0
6.153626250E0,2.588868700E-2,4.715220034E-1,6.408765316E0,6.426140062E0
6.163666250E0,6.661295891E-2,4.548901618E-1,6.436731815E0,6.453129381E0
6.173707250E0,8.231602609E-2,4.426595867E-1,6.459228992E0,6.474902518E0
6.183747250E0,7.683460414E-2,3.975158632E-1,6.483754635E0,6.496383346E0
6.193787250E0,1.258567423E-1,2.719651163E-1,6.487419605E0,6.494337386E0
6.203827250E0,1.219557673E-1,2.076992095E-1,6.503695965E0,6.508154375E0
6.213868250E0,8.491945267E-2,1.318353415E-1,6.527646542E0,6.529529940E0
6.223908250E0,1.553136855E-2,1.134495214E-1,6.539212227E0,6.540214719E0
6.233948250E0,-6.425720453E-2,1.050003767E-1,6.524733543E0,6.525894719E0
6.243989250E0,-3.160813451E-1,2.590069175E-1,6.499416828E0,6.512250848E0
6.254029250E0,-4.246629477E-1,4.959475696E-1,6.375149727E0,6.408497223E0
6.264039250E0,-3.169555366E-1,1.398335993E-1,6.348215580E0,6.357661150E0
6.274079250E0,-1.374507695E-1,-1.391218603E-1,6.417174816E0,6.420154221E0
6.284119250E0,-1.830889881E-1,-1.623173356E-1,6.422819138E0,6.427478057E0
6.294159250E0,-2.279962748E-1,-1.708855331E-1,6.414213181E0,6.420538520E0
6.304200250E0,-2.277998477E-1,-2.137615234E-1,6.362340927E0,6.370005403E0
6.314240250E0,-2.510591149E-1,-2.427135408E-1,6.317181587E0,6.326825724E0
6.324280250E0,-3.009679914E-1,-2.085183561E-1,6.291993618E0,6.302637966E0
