"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.199869833E0,-5.015547276E0,-9.318353236E-2,1.197459698E0,5.157354687E0
3.209838833E0,-4.852315903E0,9.046249092E-2,7.494082451E-1,4.910678751E0
3.219806833E0,-4.676653862E0,3.489249349E-1,2.392733097E-1,4.695752514E0
3.229775833E0,-4.514245987E0,7.394181490E-1,-2.619031668E-1,4.581893637E0
3.239743833E0,-4.362957478E0,1.150573492E0,-7.045245171E-1,4.566790132E0
3.249712833E0,-4.250547409E0,1.561744571E0,-1.124075174E0,4.665805866E0
3.259680833E0,-4.209845066E0,1.956958771E0,-1.497406721E0,4.877982165E0
3.269648833E0,-4.239199162E0,2.225905895E0,-1.771793723E0,5.105361846E0
3.279617833E0,-4.340837002E0,2.200753450E0,-1.894760847E0,5.222671758E0
3.289585833E0,-4.520001411E0,1.977772474E0,-1.892611742E0,5.284314140E0
3.299554833E0,-4.703393459E0,1.839206100E0,-1.830313206E0,5.371651100E0
3.309522833E0,-4.793104172E0,1.821628690E0,-1.837867260E0,5.447011543E0
3.319491833E0,-4.745333195E0,1.886597872E0,-2.016408920E0,5.490295401E0
3.329459833E0,-4.560826778E0,2.222553253E0,-2.275637150E0,5.560522305E0
3.339428833E0,-4.256798267E0,2.767894983E0,-2.532531977E0,5.674089561E0
3.349396833E0,-3.883617878E0,3.188050508E0,-2.760583878E0,5.732972808E0
3.359364833E0,-3.475630283E0,3.389732361E0,-2.971930981E0,5.692333889E0
3.369333833E0,-3.050453186E0,3.708632708E0,-3.147798538E0,5.741764262E0
3.379301833E0,-2.595335722E0,4.076006889E0,-3.317237616E0,5.861199968E0
3.389270833E0,-2.098433971E0,4.488722324E0,-3.477541924E0,6.053540375E0
3.399238833E0,-1.586392522E0,4.850510597E0,-3.550322533E0,6.216822691E0
3.409207833E0,-1.080358982E0,5.155294895E0,-3.515071869E0,6.332453808E0
3.419175833E0,-6.169543862E-1,5.265657425E0,-3.393378973E0,6.294664541E0
3.429144833E0,-2.589390874E-1,5.086583138E0,-3.193794727E0,6.011713751E0
3.439112833E0,-5.587279052E-2,4.785577297E0,-2.994043589E0,5.645278456E0
3.449081833E0,1.047415286E-2,4.577600479E0,-2.903157473E0,5.420595831E0
3.459049833E0,-1.508979592E-2,4.413054466E0,-2.898075104E0,5.279594372E0
3.469018208E0,-4.975036904E-2,4.393783569E0,-2.916211128E0,5.273717522E0
3.478987208E0,1.977437921E-2,4.496202946E0,-2.943478584E0,5.374039275E0
3.488955208E0,2.555863857E-1,4.719113350E0,-3.000104427E0,5.597855106E0
3.498924208E0,6.249386072E-1,4.968863964E0,-3.120743036E0,5.900779140E0
3.508892208E0,1.027819276E0,5.046460629E0,-3.323084354E0,6.129116328E0
3.518861208E0,1.329520583E0,5.042407036E0,-3.567795753E0,6.318438117E0
3.528829208E0,1.446718574E0,4.971817017E0,-3.786253929E0,6.414645578E0
3.538798208E0,1.414851665E0,4.899364471E0,-3.833818913E0,6.379948661E0
3.548766208E0,1.302624941E0,4.885316849E0,-3.708685637E0,6.270366943E0
3.558734208E0,1.207147717E0,4.736135006E0,-3.502375841E0,6.012887571E0
3.568703208E0,1.235908270E0,4.440273762E0,-3.189280272E0,5.604909364E0
3.578671208E0,1.439699173E0,4.122538090E0,-2.758824348E0,5.165187876E0
3.588640208E0,1.790665507E0,3.722121239E0,-2.208852768E0,4.683983350E0
3.598608208E0,2.229243755E0,3.382667780E0,-1.651517630E0,4.374869085E0
3.608577208E0,2.650455713E0,3.123568296E0,-1.270559669E0,4.289046078E0
3.618545208E0,2.998391390E0,2.847035170E0,-1.081631780E0,4.273860958E0
3.628514208E0,3.293594599E0,2.613758087E0,-9.658709168E-1,4.314209470E0
3.638482208E0,3.540748119E0,2.573441029E0,-8.149921894E-1,4.452382311E0
3.648450208E0,3.747596979E0,2.630626678E0,-5.617324114E-1,4.613049224E0
3.658419208E0,3.924797058E0,2.680075884E0,-2.567085624E-1,4.759489256E0
3.668387208E0,4.052099228E0,2.650853634E0,1.466036960E-2,4.842184225E0
3.678356208E0,4.120098591E0,2.380030870E0,2.512649298E-1,4.764755336E0
3.688324208E0,4.153246403E0,1.885699391E0,4.512453079E-1,4.583551047E0
3.698293208E0,4.174433231E0,1.356991291E0,6.085550189E-1,4.431439651E0
3.708261208E0,4.211499214E0,9.025301933E-1,7.751231790E-1,4.376311498E0
3.718230208E0,4.293874264E0,6.220018864E-1,1.008609176E0,4.454383797E0
3.728198208E0,4.427598953E0,5.689309835E-1,1.288566113E0,4.646258450E0
3.738167208E0,4.609296799E0,6.984636784E-1,1.552823424E0,4.913728633E0
3.748135208E0,4.818659782E0,8.620325327E-1,1.792856932E0,5.213148584E0
3.758103208E0,5.025866508E0,7.951938510E-1,2.053620100E0,5.487168936E0
3.768072208E0,5.210212708E0,8.406413794E-1,2.399149656E0,5.797319506E0
3.778040208E0,5.362922192E0,9.282625914E-1,2.768497705E0,6.106323396E0
3.788009208E0,5.441572666E0,1.086197019E0,3.096005440E0,6.354194420E0
3.797977208E0,5.430218220E0,1.237148643E0,3.307486057E0,6.477443222E0
3.807946208E0,5.313262939E0,1.394571066E0,3.344399452E0,6.431220663E0
3.817914208E0,5.095971107E0,1.580992937E0,3.198006868E0,6.220587442E0
3.827883208E0,4.817744732E0,1.914685845E0,2.943935871E0,5.961832319E0
3.837851208E0,4.486670017E0,2.278784275E0,2.649734259E0,5.687192388E0
3.847820208E0,4.067994118E0,2.522681713E0,2.417586327E0,5.362576136E0
3.857788208E0,3.606209278E0,2.152003527E0,2.225179434E0,4.752608552E0
3.867756208E0,3.109143734E0,1.835407019E0,2.202493906E0,4.229240250E0
3.877725208E0,2.557527542E0,1.686731815E0,2.521292210E0,3.967735595E0
3.887693208E0,1.945142984E0,1.505151629E0,3.118012190E0,3.971279727E0
3.897662208E0,1.296114087E0,1.348026752E0,3.786514044E0,4.223124016E0
3.907630208E0,6.699894667E-1,1.236099839E0,4.355105400E0,4.576436577E0
3.917599208E0,1.172956750E-1,1.254564404E0,4.780628681E0,4.943895297E0
3.927567208E0,-3.206483722E-1,1.307872057E0,5.079703331E0,5.255162284E0
3.937536208E0,-6.661405563E-1,1.382268548E0,5.321270466E0,5.538079897E0
3.947504208E0,-9.601820707E-1,1.485992789E0,5.552338123E0,5.827399318E0
3.957472208E0,-1.241510987E0,1.605070472E0,5.720218658E0,6.069472980E0
3.967441208E0,-1.501783371E0,1.612633109E0,5.752492905E0,6.160122844E0
3.977409208E0,-1.701625109E0,1.477387905E0,5.621752739E0,6.056592020E0
3.987378208E0,-1.837817311E0,1.297590971E0,5.347248554E0,5.801239686E0
3.997346208E0,-1.910542965E0,1.095294356E0,4.956901073E0,5.424086319E0
4.007315208E0,-1.925206661E0,9.109464288E-1,4.610803604E0,5.078952053E0
4.017283208E0,-1.911708713E0,8.418560624E-1,4.414910793E0,4.884136479E0
4.027252208E0,-1.870119452E0,8.485755920E-1,4.303536415E0,4.768422483E0
4.037220208E0,-1.814027429E0,8.852435350E-1,4.180803776E0,4.642571684E0
4.047189208E0,-1.769258618E0,9.040190578E-1,4.041571140E0,4.503534589E0
4.057157208E0,-1.804388404E0,8.100797534E-1,3.911458254E0,4.383098492E0
4.067125208E0,-1.948347688E0,7.035974860E-1,3.809236050E0,4.336056667E0
4.077094208E0,-2.175977230E0,4.955614805E-1,3.734191895E0,4.350246797E0
4.087062208E0,-2.425290346E0,2.237055749E-1,3.633255482E0,4.374085372E0
4.097031208E0,-2.660111666E0,2.770783007E-2,3.467285633E0,4.370243867E0
4.106999208E0,-2.863660097E0,-1.464866847E-1,3.222845078E0,4.313784637E0
4.116968208E0,-3.040882349E0,-2.838485241E-1,2.908346653E0,4.217346998E0
4.126936208E0,-3.208447456E0,-3.202168643E-1,2.543259859E0,4.106682923E0
4.136905208E0,-3.406564236E0,-3.468223810E-1,2.189557791E0,4.064373134E0
4.146873208E0,-3.605897188E0,-3.016649187E-1,1.899140835E0,4.086591754E0
4.156841208E0,-3.784279585E0,-2.640812993E-1,1.755756736E0,4.180094810E0
4.166810208E0,-3.934102774E0,-2.729864419E-1,1.786389709E0,4.329304150E0
4.176778208E0,-4.054538250E0,-2.972491682E-1,1.934620023E0,4.502265221E0
4.186747208E0,-4.134142876E0,-3.891955018E-1,2.073808670E0,4.641475289E0
4.196715208E0,-4.198350430E0,-4.569289982E-1,2.147146463E0,4.737633204E0
4.206684208E0,-4.256641865E0,-4.190676510E-1,2.057163715E0,4.746213250E0
4.216652208E0,-4.315856934E0,-2.814179361E-1,1.759233356E0,4.669124021E0
4.226621208E0,-4.366624832E0,-1.960637569E-1,1.359789610E0,4.577650184E0
4.236589208E0,-4.385200024E0,-9.520903975E-2,1.005905747E0,4.500098930E0
4.246558208E0,-4.332509518E0,4.061924294E-2,7.540350556E-1,4.397824179E0
4.256526208E0,-4.221604347E0,1.734806150E-1,5.754996538E-1,4.264180887E0
4.266494208E0,-4.092746735E0,3.615818024E-1,4.022206366E-1,4.128328799E0
4.276463208E0,-4.014259815E0,6.070588827E-1,2.003594339E-1,4.064842710E0
4.286431208E0,-4.066011429E0,7.807510495E-1,-3.953025490E-2,4.140481105E0
4.296400208E0,-4.310943604E0,8.196121454E-1,-2.637074292E-1,4.396082396E0
4.306368208E0,-4.740204811E0,8.353465796E-1,-3.995362818E-1,4.829800700E0
4.316337208E0,-5.212745190E0,8.689383864E-1,-4.622835517E-1,5.304853666E0
4.326305208E0,-5.586266518E0,7.327064872E-1,-5.697261691E-1,5.662845602E0
4.336274208E0,-5.797255516E0,5.479680896E-1,-7.376182079E-1,5.869627004E0
4.346242208E0,-5.807462692E0,5.501498580E-1,-9.287192225E-1,5.906928744E0
4.356210208E0,-5.605190754E0,7.227591872E-1,-1.172539353E0,5.771948784E0
4.366179208E0,-5.234905243E0,1.063947439E0,-1.455393195E0,5.536640354E0
4.376147208E0,-4.745612621E0,1.645547748E0,-1.756356239E0,5.321038788E0
4.386116208E0,-4.199827671E0,2.264290571E0,-1.994596243E0,5.171458056E0
4.396084208E0,-3.678033590E0,2.656387329E0,-2.136226416E0,5.014757026E0
4.406053208E0,-3.315920591E0,2.824177504E0,-2.242163181E0,4.898836971E0
4.416021208E0,-3.149591208E0,2.750137329E0,-2.321906328E0,4.782721934E0
4.425990208E0,-3.085398436E0,2.897968292E0,-2.346637011E0,4.839897622E0
4.435958208E0,-2.961925507E0,3.203433037E0,-2.460690498E0,5.008990283E0
4.445927208E0,-2.699849844E0,3.508647680E0,-2.728923559E0,5.200655874E0
4.455895208E0,-2.291858196E0,3.697392941E0,-2.975884438E0,5.270599277E0
4.465862833E0,-1.822718501E0,3.739598513E0,-3.108178854E0,5.193041070E0
4.475831833E0,-1.383632541E0,3.732093334E0,-3.091089725E0,5.039622541E0
4.485799833E0,-1.038553357E0,3.754029036E0,-3.005059004E0,4.919523015E0
4.495768833E0,-7.985803485E-1,3.867413044E0,-2.885411978E0,4.890829838E0
4.505736833E0,-6.358547211E-1,4.101453781E0,-2.799696922E0,5.006449560E0
4.515705833E0,-4.956483245E-1,4.337220669E0,-2.779934406E0,5.175440628E0
4.525673833E0,-3.420196474E-1,4.465116024E0,-2.822433233E0,5.293426858E0
4.535642833E0,-1.518582106E-1,4.603077412E0,-2.901649952E0,5.443432283E0
4.545610833E0,1.115529984E-1,4.707851410E0,-2.939798594E0,5.551461496E0
4.555579833E0,4.383737445E-1,4.656168938E0,-2.903370380E0,5.504692569E0
4.565547833E0,8.085203767E-1,4.577055454E0,-2.826779842E0,5.440020782E0
4.575515833E0,1.189255953E0,4.650414467E0,-2.709507704E0,5.511997499E0
4.585484833E0,1.586266398E0,4.732580185E0,-2.564723730E0,5.611716681E0
4.595452833E0,2.010991812E0,4.754260063E0,-2.424936771E0,5.703279334E0
4.605421833E0,2.459883690E0,4.820589066E0,-2.308457136E0,5.883713203E0
4.615389833E0,2.845497131E0,4.796475410E0,-2.268216610E0,6.020617649E0
4.625358833E0,3.127629995E0,4.675177574E0,-2.335449696E0,6.090458112E0
4.635326833E0,3.279793501E0,4.408222198E0,-2.512656450E0,6.041763881E0
4.645295833E0,3.299954176E0,4.017982483E0,-2.685368538E0,5.851930022E0
4.655263833E0,3.207780838E0,3.610364437E0,-2.751254797E0,5.558236432E0
4.665231833E0,3.057266235E0,3.218988895E0,-2.715493679E0,5.204101485E0
4.675200833E0,2.866606712E0,2.865694523E0,-2.522166014E0,4.773987908E0
4.685168833E0,2.711361885E0,2.557990313E0,-2.188930988E0,4.322755670E0
4.695137833E0,2.642141819E0,2.519885778E0,-1.732560039E0,4.041349034E0
4.705105833E0,2.675520897E0,2.741944790E0,-1.193571091E0,4.012640683E0
4.715074833E0,2.809520721E0,3.053655863E0,-6.789169908E-1,4.204658023E0
4.725042833E0,3.005240202E0,2.982719183E0,-3.094023466E-1,4.245446055E0
4.735011833E0,3.237578869E0,2.752589703E0,-9.757664055E-2,4.250669148E0
4.744979833E0,3.461424589E0,2.394205093E0,-6.758661009E-3,4.208767503E0
4.754948833E0,3.632290840E0,1.958074331E0,-1.137871295E-2,4.126465959E0
4.764916833E0,3.733709097E0,1.540035009E0,-2.160542458E-2,4.038905575E0
4.774884833E0,3.785255194E0,1.281198144E0,-1.145931520E-2,3.996217822E0
4.784853833E0,3.805526018E0,1.225705504E0,6.197115406E-2,3.998527564E0
4.794821833E0,3.786411047E0,1.306367040E0,2.061182112E-1,4.010734119E0
4.804790833E0,3.743458271E0,1.426093698E0,4.037623703E-1,4.026195116E0
4.814758833E0,3.701823950E0,1.487610817E0,7.041113377E-1,4.051204669E0
4.824727833E0,3.730570316E0,1.337276220E0,1.105219364E0,4.114240199E0
4.834695833E0,3.791632652E0,1.016532540E0,1.535560131E0,4.215182261E0
4.844664833E0,3.846569777E0,7.817234397E-1,1.974232554E0,4.393721061E0
4.854632833E0,3.886190176E0,6.325792074E-1,2.361083984E0,4.591007310E0
4.864601833E0,3.917196751E0,5.672533512E-1,2.623448610E0,4.748546026E0
4.874569833E0,3.919659853E0,5.273535848E-1,2.670160055E0,4.771958705E0
4.884537833E0,3.894331217E0,5.832465887E-1,2.524265051E0,4.677382415E0
4.894506833E0,3.848596573E0,7.387009263E-1,2.306447744E0,4.547205278E0
4.904474833E0,3.796735525E0,9.284520745E-1,2.121066570E0,4.447038036E0
4.914443833E0,3.739411592E0,1.085049152E0,2.002431393E0,4.378385799E0
4.924411833E0,3.657079458E0,1.130934000E0,2.078124046E0,4.355667736E0
4.934380833E0,3.514844418E0,1.195017695E0,2.415680647E0,4.429188589E0
4.944348833E0,3.304833174E0,1.325299978E0,2.914552212E0,4.601408147E0
4.954317833E0,3.012066841E0,1.446319938E0,3.443696737E0,4.798274194E0
4.964285833E0,2.590230942E0,1.824392200E0,3.886079311E0,5.013912209E0
4.974254833E0,2.115798235E0,1.536370516E0,4.246025562E0,4.986558895E0
4.984222833E0,1.695038319E0,1.255859613E0,4.377747536E0,4.859527936E0
4.994190833E0,1.330585241E0,1.259924889E0,4.365389824E0,4.734395011E0
5.004159833E0,1.011228681E0,1.326411247E0,4.299991608E0,4.612144628E0
5.014127833E0,7.378004789E-1,1.274877548E0,4.212092400E0,4.462217464E0
5.024096833E0,5.303890109E-1,1.217036247E0,4.124562740E0,4.332955980E0
5.034064833E0,4.092229009E-1,1.163475513E0,4.033019066E0,4.217390359E0
5.044033833E0,3.298330009E-1,1.111761332E0,3.952793121E0,4.119390310E0
5.054001833E0,2.293082774E-1,1.103859425E0,3.944733381E0,4.102683191E0
5.063970833E0,4.988785088E-2,1.147586942E0,4.051281929E0,4.210977304E0
5.073938833E0,-2.188573331E-1,1.251836896E0,4.277563095E0,4.462346936E0
5.083906833E0,-5.532771945E-1,1.342908502E0,4.577034950E0,4.801954585E0
5.093875833E0,-9.266656637E-1,1.308624029E0,4.846041679E0,5.104441797E0
5.103843833E0,-1.318997145E0,1.192003965E0,5.044006348E0,5.348142384E0
5.113812833E0,-1.727564454E0,1.044405699E0,5.178235054E0,5.557821559E0
5.123780833E0,-2.114413023E0,8.558234572E-1,5.243608952E0,5.718269936E0
5.133749833E0,-2.455582619E0,6.216077805E-1,5.206288815E0,5.789794940E0
5.143717833E0,-2.738118887E0,4.790396094E-1,5.061903954E0,5.774915205E0
5.153686833E0,-2.948919058E0,3.555858433E-1,4.812442780E0,5.655278102E0
5.163654833E0,-3.085832357E0,2.120565474E-1,4.484854221E0,5.448049807E0
5.173623833E0,-3.151822329E0,7.663878798E-2,4.148313999E0,5.210409440E0
5.183591833E0,-3.159777880E0,-9.487774223E-3,3.831196785E0,4.966120727E0
5.193559833E0,-3.128746748E0,2.962237690E-3,3.549805164E0,4.731826465E0
5.203528833E0,-3.081138611E0,6.436873227E-2,3.327972651E0,4.535742545E0
5.213496833E0,-3.030197859E0,9.840100259E-2,3.146810532E0,4.369690875E0
5.223465833E0,-3.008591413E0,7.893969864E-2,3.027639389E0,4.269010897E0
5.233433833E0,-3.015028715E0,7.760331035E-3,2.977067232E0,4.237143812E0
5.243402833E0,-3.070267916E0,-1.010504141E-1,2.984698534E0,4.283127549E0
5.253370833E0,-3.181478262E0,-3.190815747E-1,2.980432987E0,4.371109444E0
5.263339833E0,-3.350435019E0,-4.567362070E-1,2.941443205E0,4.481753106E0
5.273307833E0,-3.545042992E0,-4.723761678E-1,2.850527525E0,4.573398761E0
5.283276833E0,-3.746463537E0,-4.904734790E-1,2.661098480E0,4.621471453E0
5.293244833E0,-3.983891487E0,-5.544881225E-1,2.340749025E0,4.653810746E0
5.303212833E0,-4.236729622E0,-4.270776212E-1,1.944750071E0,4.681273974E0
5.313181833E0,-4.470421791E0,-8.039636165E-2,1.521357894E0,4.722887296E0
5.323149833E0,-4.663341522E0,2.108351886E-1,1.102090836E0,4.796437203E0
5.333118833E0,-4.801610947E0,3.659566045E-1,7.953681946E-1,4.880778881E0
5.343086833E0,-4.889608383E0,2.885885537E-1,6.744247675E-1,4.944330315E0
5.353055833E0,-4.938909054E0,1.371710449E-1,6.630434990E-1,4.985104334E0
5.363023833E0,-4.967121124E0,1.172745414E-2,6.332427859E-1,5.007337239E0
5.372992833E0,-4.994661331E0,-3.832080215E-2,4.974932373E-1,5.019522868E0
5.382960833E0,-5.043373108E0,1.324663907E-1,2.315906435E-1,5.050425118E0
5.392929833E0,-5.162909031E0,5.266139507E-1,-1.403464377E-1,5.191594075E0
5.402897833E0,-5.362577438E0,9.695817232E-1,-5.081295967E-1,5.473163727E0
5.412865833E0,-5.595243454E0,1.289524078E0,-8.705202341E-1,5.807531932E0
5.422834833E0,-5.769749165E0,1.441920280E0,-1.192496896E0,6.065574034E0
5.432802833E0,-5.772251129E0,1.577562571E0,-1.452563405E0,6.157720943E0
5.442771833E0,-5.569896221E0,1.656890631E0,-1.682354808E0,6.049739513E0
5.452739833E0,-5.220128059E0,1.811610699E0,-1.880214453E0,5.836683705E0
5.462709208E0,-4.783408165E0,1.960004687E0,-1.993341804E0,5.540399227E0
5.472677208E0,-4.359120369E0,2.056374550E0,-2.014815807E0,5.223991713E0
5.482646208E0,-4.073766708E0,1.857873797E0,-1.952494860E0,4.884619373E0
5.492614208E0,-3.971419334E0,1.858660579E0,-1.863749266E0,4.764488640E0
5.502583208E0,-3.980630159E0,1.973666668E0,-1.882569432E0,4.825437208E0
5.512551208E0,-3.973433018E0,2.185366631E0,-2.025758028E0,4.966658116E0
5.522519208E0,-3.852940559E0,2.573385477E0,-2.230654716E0,5.142303398E0
5.532488208E0,-3.570031643E0,3.137686253E0,-2.439682961E0,5.342495101E0
5.542456208E0,-3.114205122E0,3.688448429E0,-2.601538897E0,5.483696745E0
5.552425208E0,-2.520373344E0,4.279585838E0,-2.658578634E0,5.633398361E0
5.562393208E0,-1.897272587E0,4.811462879E0,-2.627702475E0,5.801261811E0
5.572362208E0,-1.344397664E0,5.072792053E0,-2.561034203E0,5.839479470E0
5.582330208E0,-9.527284503E-1,5.094747066E0,-2.517211676E0,5.761986966E0
5.592299208E0,-7.560691833E-1,5.003460407E0,-2.502319336E0,5.645162417E0
5.602267208E0,-7.386943102E-1,4.739169121E0,-2.516521931E0,5.416481872E0
5.612236208E0,-8.261735439E-1,4.427779675E0,-2.510082960E0,5.156385559E0
5.622204208E0,-9.186453819E-1,4.272424698E0,-2.448690891E0,5.009352175E0
5.632172208E0,-8.943365812E-1,4.339750290E0,-2.382045746E0,5.030647318E0
5.642141208E0,-6.945299506E-1,4.607098579E0,-2.353712320E0,5.219932074E0
5.652109208E0,-3.286215067E-1,5.084395409E0,-2.412921667E0,5.637487006E0
5.662078208E0,1.524523646E-1,5.715258121E0,-2.507805347E0,6.243116592E0
5.672046208E0,6.713107228E-1,6.186309814E0,-2.573067904E0,6.733629455E0
5.682015208E0,1.168141365E0,6.323556900E0,-2.603870630E0,6.937727897E0
5.691983208E0,1.595824480E0,6.240049839E0,-2.580090046E0,6.938425067E0
5.701952208E0,1.942188382E0,5.845787525E0,-2.531213999E0,6.659757639E0
5.711920208E0,2.184769392E0,5.163431168E0,-2.420594931E0,6.106841945E0
5.721889208E0,2.360514164E0,4.479987144E0,-2.151845932E0,5.502068052E0
5.731857208E0,2.510872126E0,3.919027567E0,-1.778166533E0,4.982482526E0
5.741825208E0,2.664201736E0,3.424427032E0,-1.435897946E0,4.570172240E0
5.751794208E0,2.826162338E0,3.034442425E0,-1.164249659E0,4.307030492E0
5.761762208E0,2.994610786E0,2.824112415E0,-8.413448334E-1,4.201329055E0
5.771731208E0,3.160340309E0,2.910125256E0,-3.719624579E-1,4.312184591E0
5.781699208E0,3.315808535E0,3.008711100E0,1.441823840E-1,4.479700579E0
5.791668208E0,3.494412661E0,2.776156187E0,5.104096532E-1,4.492046419E0
5.801636208E0,3.709342718E0,2.479876041E0,7.250187993E-1,4.520471307E0
5.811605208E0,3.938063383E0,2.329964638E0,9.056623578E-1,4.664472396E0
5.821573208E0,4.157040119E0,2.213103056E0,1.100417733E0,4.836292679E0
5.831542208E0,4.326658249E0,1.905187964E0,1.215497255E0,4.881305805E0
5.841510208E0,4.430089474E0,1.660189152E0,1.201922774E0,4.881243604E0
5.851478208E0,4.508872986E0,1.598432064E0,1.158452034E0,4.922086121E0
5.861447208E0,4.573303223E0,1.632998705E0,1.139405370E0,4.987988746E0
5.871415208E0,4.640449524E0,1.630806923E0,1.177824378E0,5.057724120E0
5.881384208E0,4.749052525E0,1.615005851E0,1.300119638E0,5.181896839E0
5.891352208E0,4.930634499E0,1.611961007E0,1.502538204E0,5.400666246E0
5.901321208E0,5.178673267E0,1.628551841E0,1.805877328E0,5.721191382E0
5.911289208E0,5.440908432E0,1.636227369E0,2.209441423E0,6.096093501E0
5.921258208E0,5.683290005E0,1.605931759E0,2.671707869E0,6.482038647E0
5.931226208E0,5.876020432E0,1.606340289E0,3.100374222E0,6.835222421E0
5.941195208E0,5.967480183E0,1.545657277E0,3.456808567E0,7.067489060E0
5.951163208E0,5.943181992E0,1.429584265E0,3.648946047E0,7.118983818E0
5.961132208E0,5.779192924E0,1.429511309E0,3.604679108E0,6.959618158E0
5.971100208E0,5.464620113E0,1.598713398E0,3.341030359E0,6.601548407E0
5.981068208E0,5.055544376E0,1.769245267E0,2.898075819E0,6.089959048E0
5.991037208E0,4.519002438E0,1.914944768E0,2.485162020E0,5.501311367E0
6.001005208E0,3.944911003E0,1.775063634E0,2.164610386E0,4.837221501E0
6.010974208E0,3.419238091E0,1.622310400E0,1.873441815E0,4.222897629E0
6.020942208E0,2.950307846E0,1.462672234E0,1.665791392E0,3.690337032E0
6.030911208E0,2.547119617E0,1.205638051E0,1.584983706E0,3.233195757E0
6.040879208E0,2.186137676E0,8.165614605E-1,1.704334617E0,2.889762455E0
6.050848208E0,1.820781946E0,4.472963214E-1,2.003634691E0,2.744061382E0
6.060816208E0,1.399550438E0,3.268113136E-1,2.385500193E0,2.784988013E0
6.070785208E0,9.479869604E-1,4.133970737E-1,2.762245893E0,2.949504839E0
6.080753208E0,5.074045062E-1,4.711095989E-1,3.142423153E0,3.217798449E0
6.090721208E0,8.827566355E-2,4.577442706E-1,3.525128603E0,3.555819748E0
6.100690208E0,-2.912271917E-1,4.400576651E-1,3.878165245E0,3.913902106E0
6.110658208E0,-6.108802557E-1,4.443323314E-1,4.195121288E0,4.262587070E0
6.120627208E0,-8.578131199E-1,4.851122797E-1,4.503242970E0,4.609812850E0
6.130595208E0,-1.026805282E0,5.516167283E-1,4.730153561E0,4.871648880E0
6.140564208E0,-1.153642297E0,6.387910247E-1,4.864593983E0,5.040160626E0
6.150532208E0,-1.256733894E0,7.102721334E-1,4.963712692E0,5.169362657E0
6.160501208E0,-1.374055266E0,7.743721008E-1,5.080522060E0,5.319716574E0
6.170469208E0,-1.539028525E0,8.713771701E-1,5.279909611E0,5.568245008E0
6.180438208E0,-1.737849712E0,9.901709557E-1,5.477684021E0,5.831430560E0
6.190406208E0,-1.932975292E0,9.960762858E-1,5.609811306E0,6.016522612E0
6.200375208E0,-2.089196920E0,8.691552281E-1,5.652671337E0,6.088749283E0
6.210343208E0,-2.195315123E0,6.113116741E-1,5.614212036E0,6.059083036E0
6.220311208E0,-2.245632172E0,2.893032134E-1,5.508416176E0,5.955603157E0
6.230280208E0,-2.238375902E0,5.921676010E-2,5.305932999E0,5.759058802E0
6.240248208E0,-2.236579657E0,-5.684001371E-5,5.065096855E0,5.536921050E0
6.250217208E0,-2.243726969E0,1.026881784E-1,4.797454834E0,5.297209497E0
6.260185208E0,-2.246263504E0,1.748030931E-1,4.516089439E0,5.046911895E0
6.270154208E0,-2.252594948E0,1.960940063E-1,4.249580383E0,4.813685728E0
6.280122208E0,-2.298122406E0,1.448905766E-1,4.020980358E0,4.633642510E0
6.290091208E0,-2.392529964E0,8.430740237E-2,3.804707289E0,4.495231354E0
6.300059208E0,-2.574068069E0,-1.096150465E-2,3.563259840E0,4.395766972E0
6.310027208E0,-2.832761049E0,-7.201607525E-2,3.368098021E0,4.401568556E0
6.319996208E0,-3.158605814E0,-6.651575118E-2,3.203911304E0,4.499584723E0
6.329964208E0,-3.534662962E0,-6.395246089E-2,3.046582222E0,4.666861409E0
6.339933208E0,-3.922413349E0,-3.920276836E-2,2.873534203E0,4.862516031E0
6.349901208E0,-4.279617786E0,-1.782104746E-2,2.642895937E0,5.029944823E0
6.359870208E0,-4.590430737E0,8.454936743E-2,2.398471355E0,5.179948628E0
6.369838208E0,-4.831500053E0,3.220522106E-1,2.161634684E0,5.302808209E0
6.379807208E0,-4.986884594E0,4.950494766E-1,1.928493023E0,5.369653367E0
6.389775208E0,-5.078686237E0,5.579163432E-1,1.721789598E0,5.391556729E0
6.399744208E0,-5.109915733E0,5.933500528E-1,1.528350949E0,5.366484856E0
6.409712208E0,-5.101140022E0,6.018801928E-1,1.333324790E0,5.306754591E0
6.419681208E0,-5.038144588E0,6.503105164E-1,1.162137628E0,5.211177269E0
6.429649208E0,-4.891231537E0,7.294572592E-1,1.054346681E0,5.056471177E0
6.439617208E0,-4.670732021E0,9.107412100E-1,9.318419099E-1,4.849073779E0
6.449586208E0,-4.402545452E0,1.168298721E0,7.147455812E-1,4.610660431E0
6.459554208E0,-4.111639023E0,1.395071387E0,4.239947200E-1,4.362518900E0
6.469523500E0,-3.836949110E0,1.566593170E0,1.575769037E-1,4.147435728E0
6.479491500E0,-3.623070955E0,1.734959483E0,-4.110635817E-2,4.017264901E0
6.489460500E0,-3.531477928E0,1.931038737E0,-1.815361828E-1,4.029044843E0
6.499428500E0,-3.552206278E0,2.076771021E0,-3.307442963E-1,4.128018787E0
6.509397500E0,-3.652551651E0,2.227042675E0,-4.990102947E-1,4.306955295E0
