"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.282701250E0,2.576198101E0,1.544682860E0,4.265302181E0,5.216861556E0
3.292741250E0,2.653169394E0,1.429983497E0,4.113068581E0,5.099165989E0
3.302781250E0,2.657505274E0,1.361028671E0,3.894119263E0,4.907025388E0
3.312821250E0,2.597010851E0,1.336959600E0,3.943533897E0,4.907482647E0
3.322862250E0,2.576584101E0,1.293143630E0,3.966055632E0,4.903121796E0
3.332902250E0,2.736600161E0,1.200140715E0,3.942154884E0,4.946706309E0
3.342942250E0,2.805033922E0,1.083358645E0,3.942100763E0,4.958027802E0
3.352983250E0,2.763878822E0,9.525842667E-1,3.969205379E0,4.929607923E0
3.362992250E0,2.869315863E0,7.529774904E-1,3.965490580E0,4.952278683E0
3.373033250E0,3.007122278E0,6.323096752E-1,3.946803570E0,5.001985440E0
3.383073250E0,3.050194025E0,4.498853981E-1,3.970863819E0,5.027309413E0
3.393113250E0,2.845989943E0,3.499561548E-1,4.041515350E0,4.955398510E0
3.403154250E0,2.662933350E0,2.284106761E-1,4.123667717E0,4.914063583E0
3.413194250E0,2.579489231E0,1.173166484E-1,4.173209190E0,4.907463992E0
3.423234250E0,2.557630777E0,2.387731522E-2,4.200844288E0,4.918245424E0
3.433274250E0,2.622444630E0,-9.814286977E-2,4.205780029E0,4.957361548E0
3.443315250E0,2.720031023E0,-2.089022547E-1,4.205251217E0,5.012618748E0
3.453355250E0,2.825972795E0,-3.031118214E-1,4.190887928E0,5.063747687E0
3.463395250E0,2.950684071E0,-4.469082355E-1,4.168374538E0,5.126559250E0
3.473435250E0,3.017362118E0,-4.768626690E-1,4.179882526E0,5.177189401E0
3.483476250E0,3.093305111E0,-6.192000508E-1,4.141858578E0,5.206432338E0
3.493516250E0,3.057311773E0,-6.091684699E-1,4.168872833E0,5.205549174E0
3.503556250E0,2.969556570E0,-6.616637111E-1,4.192008972E0,5.179672221E0
3.513597250E0,2.812429905E0,-7.463823557E-1,4.220301151E0,5.126186731E0
3.523637250E0,2.649070263E0,-8.428424001E-1,4.212718010E0,5.047271501E0
3.533677250E0,2.499642849E0,-8.876793981E-1,4.231706619E0,4.994349807E0
3.543717250E0,2.328498840E0,-1.162294388E0,4.225284576E0,4.962445450E0
3.553758250E0,2.197854757E0,-1.252913237E0,4.186850548E0,4.891837551E0
3.563768250E0,2.171764851E0,-1.490954518E0,4.151514053E0,4.916764879E0
3.573808250E0,2.109704256E0,-1.449317336E0,4.079969883E0,4.816381114E0
3.583848250E0,2.153426647E0,-1.537348986E0,3.958880186E0,4.761661533E0
3.593888250E0,2.177508116E0,-1.533810973E0,3.859090805E0,4.688997711E0
3.603929250E0,2.162174463E0,-1.589967489E0,3.900833368E0,4.734923019E0
3.613969250E0,1.940167069E0,-1.474074721E0,4.222784519E0,4.875351642E0
3.624009250E0,1.917192340E0,-1.779298425E0,4.147938251E0,4.903766011E0
3.634049250E0,1.913505912E0,-1.866050601E0,4.174830914E0,4.957102266E0
3.644090250E0,1.864941001E0,-1.898929119E0,4.147147179E0,4.927754708E0
3.654130250E0,1.772396684E0,-1.897680998E0,4.143846035E0,4.890198681E0
3.664170250E0,1.721000910E0,-1.920106053E0,4.147533894E0,4.883716698E0
3.674211250E0,1.652899265E0,-1.959694386E0,4.147842884E0,4.876174593E0
3.684251250E0,1.578137875E0,-2.025374651E0,4.153988361E0,4.883470173E0
3.694291250E0,1.497783422E0,-2.126735926E0,4.145644188E0,4.894152287E0
3.704331250E0,1.395218492E0,-2.233782530E0,4.123282433E0,4.892634980E0
3.714372250E0,1.268327594E0,-2.268359900E0,4.103550434E0,4.857287070E0
3.724412250E0,1.102033257E0,-2.252391815E0,4.120938778E0,4.823886670E0
3.734452250E0,9.258055091E-1,-2.256387472E0,4.283739090E0,4.929383415E0
3.744493250E0,7.443861961E-1,-2.284176826E0,4.387948990E0,5.002566433E0
3.754533250E0,5.528822541E-1,-2.321830511E0,4.339098454E0,4.952206690E0
3.764573250E0,4.256010950E-1,-2.321517467E0,4.277720928E0,4.885639772E0
3.774583250E0,4.100604951E-1,-2.336156368E0,4.197247505E0,4.821064489E0
3.784623250E0,3.845655620E-1,-2.305715084E0,4.073680401E0,4.696709990E0
3.794664250E0,3.654528558E-1,-2.362178326E0,4.098210335E0,4.744340858E0
3.804704250E0,1.561697870E-1,-2.308859825E0,4.263167858E0,4.850754877E0
3.814744250E0,-1.324000582E-2,-2.281342506E0,4.640432835E0,5.170910541E0
3.824784250E0,-2.104853541E-1,-2.208870173E0,4.330838203E0,4.866165951E0
3.834825250E0,-2.696056664E-1,-2.185309887E0,4.437679768E0,4.953914436E0
3.844865250E0,-3.694866002E-1,-2.145405054E0,4.409643173E0,4.917747056E0
3.854905250E0,-4.594055712E-1,-2.119007349E0,4.378080368E0,4.885574002E0
3.864945250E0,-5.177633762E-1,-2.113975763E0,4.339356899E0,4.854584508E0
3.874986250E0,-6.605187058E-1,-2.067130566E0,4.222382545E0,4.747402247E0
3.885026250E0,-7.793095708E-1,-2.025407076E0,4.452440739E0,4.953163208E0
3.895066250E0,-9.146088362E-1,-2.129938364E0,4.532543659E0,5.090883890E0
3.905107250E0,-1.082420468E0,-2.179500818E0,4.511375904E0,5.125853142E0
3.915147250E0,-1.276386738E0,-2.158247709E0,4.306367397E0,4.983171324E0
3.925187250E0,-1.241099596E0,-2.161335945E0,4.454695702E0,5.104509288E0
3.935227250E0,-1.301395416E0,-2.095014095E0,4.434983730E0,5.074622624E0
3.945268250E0,-1.293025970E0,-2.009452581E0,4.422309399E0,5.026592907E0
3.955308250E0,-1.266303778E0,-1.930266023E0,4.407699108E0,4.975667152E0
3.965348250E0,-1.321047664E0,-1.573452711E0,4.399520874E0,4.855584855E0
3.975389250E0,-1.372620225E0,-1.485074162E0,4.576686859E0,5.003558150E0
3.985398250E0,-1.638856888E0,-1.487880707E0,4.574704647E0,5.082082595E0
3.995439250E0,-1.838353515E0,-1.468379259E0,4.572637081E0,5.142440196E0
4.005479250E0,-1.982511759E0,-1.292338729E0,4.504630089E0,5.088436351E0
4.015519250E0,-1.986623645E0,-1.347322345E0,4.520728588E0,5.118489814E0
4.025560250E0,-2.141350746E0,-1.217845798E0,4.450759411E0,5.087021795E0
4.035600250E0,-2.189591408E0,-1.119783878E0,4.392439842E0,5.034059419E0
4.045640250E0,-2.272639036E0,-1.111453295E0,4.213274479E0,4.914458103E0
4.055680250E0,-2.444949865E0,-1.210553527E0,4.073727131E0,4.902904488E0
4.065721250E0,-2.544067144E0,-1.202988148E0,4.049026489E0,4.930930301E0
4.075761250E0,-2.538885117E0,-1.100780845E0,4.052313328E0,4.907025516E0
4.085801250E0,-2.631918669E0,-1.070408344E0,4.052454948E0,4.949258633E0
4.095841250E0,-2.743206024E0,-9.954978824E-1,4.057260513E0,4.997755316E0
4.105882250E0,-2.754051924E0,-6.605492830E-1,4.129079342E0,5.007037404E0
4.115922250E0,-2.793266296E0,-3.804098070E-1,4.323052406E0,5.160991216E0
4.125962250E0,-2.922005892E0,-6.112375259E-1,4.386175632E0,5.305682465E0
4.136003250E0,-2.936693907E0,-4.172648489E-1,4.300605774E0,5.224317284E0
4.146043250E0,-2.993304014E0,-4.518268406E-1,4.110214233E0,5.104691711E0
4.156083250E0,-3.020770788E0,-3.195561469E-1,4.140479565E0,5.135245205E0
4.166123250E0,-3.071578264E0,-2.953990102E-1,4.091178417E0,5.124411620E0
4.176164250E0,-3.154916763E0,-1.579187810E-2,4.053035736E0,5.136228952E0
4.186174250E0,-3.180805445E0,7.947576046E-2,4.102432251E0,5.191703964E0
4.196214250E0,-3.096447229E0,2.952458560E-1,4.159597397E0,5.193977865E0
4.206254250E0,-3.050076723E0,4.405181110E-1,4.504802704E0,5.458046503E0
4.216294250E0,-2.924556017E0,5.300728083E-1,4.525532246E0,5.414281779E0
4.226335250E0,-2.873575211E0,7.259024978E-1,4.486483574E0,5.377072046E0
4.236375250E0,-2.871617079E0,7.084417343E-1,4.374992847E0,5.280969301E0
4.246415250E0,-2.855560303E0,9.344835281E-1,4.162133694E0,5.133307023E0
4.256456250E0,-2.785121441E0,8.730044961E-1,4.261766911E0,5.165432750E0
4.266510250E0,-2.507981539E0,1.120899916E0,4.404035568E0,5.190560404E0
4.276550250E0,-2.691215277E0,1.564175367E0,4.270976543E0,5.284933763E0
4.286590250E0,-2.519919634E0,1.229470849E0,4.249411583E0,5.091079682E0
4.296631250E0,-2.390639544E0,1.142486095E0,4.528264523E0,5.246485632E0
4.306671250E0,-2.285236120E0,1.538058519E0,4.566997051E0,5.333421997E0
4.316711250E0,-2.290103912E0,1.914089203E0,4.524000168E0,5.419860785E0
4.326751250E0,-2.382458687E0,2.056770325E0,4.319502354E0,5.344578014E0
4.336792250E0,-2.206043959E0,1.557620049E0,4.075533390E0,4.889047205E0
4.346832250E0,-2.139247894E0,1.257173538E0,4.113386154E0,4.803833106E0
4.356872250E0,-1.927751899E0,1.623478293E0,4.229445934E0,4.923425846E0
4.366913250E0,-1.755880594E0,1.901527405E0,4.621646881E0,5.297031530E0
4.376953250E0,-1.778344870E0,2.457588911E0,4.548273563E0,5.467087537E0
4.386993250E0,-1.500399709E0,2.051003695E0,4.626435280E0,5.278420108E0
4.397003250E0,-1.518414974E0,2.584563732E0,4.637218475E0,5.521716120E0
4.407043250E0,-1.387980819E0,2.436804056E0,4.587814808E0,5.377039099E0
4.417084250E0,-1.488515377E0,2.724990845E0,4.237317562E0,5.253200287E0
4.427124250E0,-1.408711076E0,2.396172047E0,4.244332790E0,5.073506500E0
4.437164250E0,-1.335613728E0,2.541315556E0,4.387406826E0,5.243232537E0
4.447204250E0,-1.043004513E0,2.400369406E0,4.912771225E0,5.566412921E0
4.457245250E0,-8.761846423E-1,2.734677315E0,4.681489944E0,5.492040390E0
4.467285250E0,-7.231807113E-1,2.482190371E0,4.591089725E0,5.269000308E0
4.477325250E0,-7.536537051E-1,2.946841717E0,4.690400124E0,5.590324081E0
4.487365250E0,-5.296685696E-1,2.729593277E0,4.712357998E0,5.471521375E0
4.497406250E0,-5.248995423E-1,2.950681210E0,4.552097321E0,5.450103590E0
4.507446250E0,-3.688836098E-1,2.869943857E0,4.569179535E0,5.408331950E0
4.517486250E0,-1.400535405E-1,2.691621542E0,4.674272537E0,5.395670975E0
4.527527250E0,5.730614439E-2,2.792156935E0,4.890917778E0,5.632095618E0
4.537567250E0,1.596960574E-1,2.854169130E0,4.841184616E0,5.622175090E0
4.547607250E0,2.778961957E-1,2.737401009E0,4.584690571E0,5.346959716E0
4.557647250E0,2.881615758E-1,2.721931934E0,4.691434383E0,5.431528986E0
4.567688250E0,4.553937018E-1,2.397312403E0,4.783859730E0,5.370270393E0
4.577728250E0,4.591213465E-1,2.663903952E0,4.587512493E0,5.324701639E0
4.587768250E0,5.775836110E-1,2.692349911E0,4.626089096E0,5.383590920E0
4.597809250E0,9.002934694E-1,2.351158857E0,4.847955227E0,5.462705025E0
4.607818250E0,9.806903601E-1,2.746046543E0,4.818489075E0,5.632083288E0
4.617859250E0,1.306249022E0,2.447722673E0,4.816260338E0,5.558236810E0
4.627899250E0,1.471068740E0,2.541657686E0,4.520120621E0,5.390320719E0
4.637939250E0,1.442232609E0,2.526877165E0,4.646573544E0,5.482316007E0
4.647980250E0,1.562447786E0,2.387391329E0,4.618969917E0,5.429158640E0
4.658020250E0,1.595305562E0,2.438197136E0,4.582595348E0,5.430468234E0
4.668060250E0,1.766830206E0,2.335209846E0,4.476966858E0,5.349591223E0
4.678100250E0,1.825692892E0,2.250731707E0,4.267264843E0,5.158342466E0
4.688141250E0,1.811990499E0,2.104739666E0,4.213940620E0,5.046834075E0
4.698181250E0,1.907199621E0,1.856188893E0,4.241611958E0,5.007406475E0
4.708221250E0,2.027155638E0,1.885046244E0,4.137859344E0,4.978417346E0
4.718261250E0,2.122593164E0,1.685590744E0,4.224645615E0,5.019387260E0
4.728302250E0,2.087039232E0,1.505709648E0,4.488201141E0,5.173668310E0
4.738342250E0,2.070943117E0,1.352493525E0,4.425315380E0,5.069660772E0
4.748382250E0,1.992940664E0,1.251296759E0,4.219669342E0,4.831476526E0
4.758423250E0,2.033929110E0,1.561622381E0,4.013529301E0,4.762767004E0
4.768463250E0,2.313616514E0,1.390988350E0,3.936789513E0,4.773466417E0
4.778503250E0,2.394783735E0,1.596651793E0,3.861825228E0,4.816428155E0
4.788543250E0,2.708774805E0,1.505014181E0,3.777353764E0,4.885788584E0
4.798584250E0,2.831825256E0,1.470479608E0,3.735146046E0,4.912520793E0
4.808594250E0,2.615782261E0,9.884192944E-1,3.808206797E0,4.724587659E0
4.818634250E0,2.460259914E0,8.072592616E-1,3.955384731E0,4.727537915E0
4.828674250E0,2.375692129E0,6.428855062E-1,4.011185169E0,4.706040940E0
4.838714250E0,2.272494316E0,8.906742334E-1,3.994277239E0,4.681002208E0
4.848755250E0,2.495189667E0,6.771609187E-1,3.973424196E0,4.740529319E0
4.858795250E0,2.275561810E0,9.659708738E-1,3.884695292E0,4.604578025E0
4.868835250E0,2.368330717E0,6.043652296E-1,3.733206034E0,4.462182763E0
4.878876250E0,2.198259354E0,7.081233263E-1,4.061792850E0,4.672466585E0
4.888916250E0,2.216947794E0,3.356018066E-1,4.042206764E0,4.622436762E0
4.898956250E0,2.134644270E0,3.663093746E-1,3.978546619E0,4.529869967E0
4.908996250E0,2.258063078E0,1.774996817E-1,3.928942442E0,4.535079240E0
4.919037250E0,2.168734789E0,1.034028232E-1,3.803675890E0,4.379732070E0
4.929077250E0,2.087342262E0,9.902309626E-2,3.826068163E0,4.359541361E0
4.939117250E0,2.013146400E0,-8.810791373E-2,3.727749109E0,4.237526974E0
4.949157250E0,1.846678376E0,-4.846841842E-2,3.664602757E0,4.103886399E0
4.959198250E0,1.777870774E0,-2.114842236E-1,3.591794491E0,4.013295121E0
4.969238250E0,1.571450472E0,-3.084909618E-1,3.720920324E0,4.050909937E0
4.979278250E0,1.511898994E0,-4.232023656E-1,3.636034012E0,3.960515389E0
4.989319250E0,1.547210693E0,-5.358648896E-1,3.594547510E0,3.949909355E0
4.999359250E0,1.694869161E0,-6.959986687E-1,3.571916103E0,4.014421536E0
5.009399250E0,1.651264668E0,-5.496159792E-1,3.504783630E0,3.913088425E0
5.019409250E0,1.686660051E0,-7.202140689E-1,3.426555157E0,3.886490792E0
5.029449250E0,1.717736959E0,-7.903821468E-1,3.238470793E0,3.750068969E0
5.039490250E0,1.708518863E0,-6.773748994E-1,3.233957291E0,3.719724884E0
5.049530250E0,1.726808190E0,-8.713111877E-1,3.161422968E0,3.706163096E0
5.059570250E0,1.624873042E0,-8.131440282E-1,3.122845173E0,3.612973510E0
5.069610250E0,1.630484223E0,-8.815544844E-1,3.062979698E0,3.580148285E0
5.079651250E0,1.612255216E0,-7.996487021E-1,3.025056362E0,3.519910641E0
5.089691250E0,1.543600321E0,-7.229783535E-1,3.104662418E0,3.541797338E0
5.099731250E0,1.689670920E0,-8.939767480E-1,3.039551258E0,3.590689919E0
5.109772250E0,1.633829474E0,-8.566457033E-1,2.996259689E0,3.518637910E0
5.119812250E0,1.586468816E0,-9.297702312E-1,2.945003033E0,3.471944534E0
5.129852250E0,1.487240553E0,-9.420547485E-1,2.900458097E0,3.392935129E0
5.139892250E0,1.359130502E0,-9.413119555E-1,2.858125925E0,3.301846108E0
5.149933250E0,1.268297315E0,-9.910356402E-1,2.796489954E0,3.226621419E0
5.159973250E0,1.197214365E0,-1.113954425E0,2.764114857E0,3.211626946E0
5.170013250E0,1.119046926E0,-1.249058127E0,2.689972878E0,3.169915821E0
5.180053250E0,1.021731496E0,-1.246196508E0,2.667418480E0,3.116418190E0
5.190094250E0,8.672499657E-1,-1.244137526E0,2.641226053E0,3.045665075E0
5.200134250E0,7.295331359E-1,-1.288202763E0,2.623492956E0,3.012374519E0
5.210174250E0,6.187444329E-1,-1.324611425E0,2.623991013E0,3.003792426E0
5.220184250E0,5.811312795E-1,-1.431167126E0,2.652797699E0,3.069737536E0
5.230224250E0,4.029314220E-1,-1.318752646E0,2.706218958E0,3.037282226E0
5.240265250E0,3.983134925E-1,-1.435449243E0,2.740796566E0,3.119476556E0
5.250305250E0,4.157712758E-1,-1.540844202E0,2.760143995E0,3.188332085E0
5.260345250E0,4.121682644E-1,-1.619020581E0,2.794883728E0,3.256145785E0
5.270385667E0,4.041933417E-1,-1.701388359E0,2.835351467E0,3.331262906E0
5.280425667E0,3.735062778E-1,-1.805203080E0,2.881404161E0,3.420636643E0
5.290465667E0,3.284003139E-1,-1.795210719E0,2.904375553E0,3.430164084E0
5.300505667E0,3.455374837E-1,-1.803445935E0,2.874148607E0,3.410651494E0
5.310546667E0,3.742265701E-1,-1.830179930E0,2.597809315E0,3.199721447E0
5.320586667E0,3.363207579E-1,-1.764826417E0,2.853159428E0,3.371682466E0
5.330626667E0,3.232817650E-1,-1.770728588E0,2.820882320E0,3.346246838E0
5.340667667E0,2.911169231E-1,-1.809570789E0,2.790073872E0,3.338234221E0
5.350707667E0,2.628742456E-1,-1.837258458E0,2.742399931E0,3.311401349E0
5.360747667E0,2.947850227E-1,-1.818679929E0,2.673883677E0,3.247175512E0
5.370787667E0,2.549769580E-1,-1.707939386E0,2.640616417E0,3.155142668E0
5.380828667E0,2.203119397E-1,-1.587699175E0,2.680819988E0,3.123479123E0
5.390868667E0,1.814942807E-1,-1.702252865E0,2.719070911E0,3.213090663E0
5.400908667E0,1.701159328E-1,-1.879915833E0,2.725456715E0,3.315288415E0
5.410948667E0,1.595054567E-1,-1.792273998E0,2.783200502E0,3.314195696E0
5.420989667E0,3.632093966E-2,-1.812843204E0,2.829268217E0,3.360428296E0
5.430999667E0,-2.986369655E-3,-1.927125812E0,2.864820242E0,3.452682701E0
5.441039667E0,-6.384439021E-2,-1.972051740E0,2.888553858E0,3.498114858E0
5.451079667E0,-1.515419334E-1,-1.964981675E0,2.974979162E0,3.568559787E0
5.461119667E0,-2.604252696E-1,-1.909913421E0,3.072915316E0,3.627450776E0
5.471160667E0,-3.762383759E-1,-1.856387615E0,3.031283379E0,3.574410331E0
5.481200667E0,-4.384117126E-1,-1.861731529E0,2.984796762E0,3.545033262E0
5.491240667E0,-4.483917356E-1,-1.844585776E0,3.022129536E0,3.568867995E0
5.501281667E0,-4.506277144E-1,-1.829728842E0,3.064818859E0,3.597789267E0
5.511321667E0,-4.767005146E-1,-1.826518655E0,3.102271318E0,3.631459914E0
5.521361667E0,-5.302202106E-1,-1.873127222E0,3.117721319E0,3.675585026E0
5.531401667E0,-5.718981028E-1,-1.876156807E0,3.163578987E0,3.722265951E0
5.541442667E0,-6.316125393E-1,-1.930302620E0,3.186800003E0,3.778980929E0
5.551482667E0,-6.818997264E-1,-1.953754783E0,3.217999697E0,3.825920417E0
5.561522667E0,-7.340979576E-1,-1.951016307E0,3.246210814E0,3.857881425E0
5.571562667E0,-7.847632170E-1,-1.944674492E0,3.277350187E0,3.890840068E0
5.581603667E0,-8.635746837E-1,-1.832598567E0,3.368093014E0,3.930423551E0
5.591643667E0,-9.668104649E-1,-1.687981963E0,3.665414095E0,4.149610352E0
5.601683667E0,-1.104054093E0,-1.628874421E0,3.595470428E0,4.098728452E0
5.611724667E0,-1.209796190E0,-1.628164291E0,3.600724697E0,4.132764707E0
5.621764667E0,-1.230836749E0,-1.642105937E0,3.570994854E0,4.118673968E0
5.631774667E0,-1.311068177E0,-1.677951336E0,3.418763876E0,4.027699950E0
5.641814667E0,-1.359278679E0,-1.759984732E0,3.447453022E0,4.102452574E0
5.651854667E0,-1.359136462E0,-1.821378231E0,3.473252535E0,4.150681119E0
5.661895667E0,-1.399162173E0,-1.818367481E0,3.514953136E0,4.197500522E0
5.671935667E0,-1.574696898E0,-1.670982838E0,3.578434706E0,4.251711292E0
5.681975667E0,-1.609051943E0,-1.529437423E0,3.695201397E0,4.310770273E0
5.692015667E0,-1.713598847E0,-1.379877210E0,3.779690981E0,4.373390679E0
5.702056667E0,-1.793711543E0,-1.290486932E0,3.899555922E0,4.482108210E0
5.712096667E0,-1.740975380E0,-1.165821075E0,3.916119814E0,4.441410637E0
5.722136667E0,-1.781688452E0,-1.031293392E0,3.894633532E0,4.405241213E0
5.732177667E0,-1.862792253E0,-9.828123450E-1,3.864314556E0,4.401004666E0
5.742217667E0,-1.990553617E0,-1.014664054E0,3.667706966E0,4.294638662E0
5.752257667E0,-2.064933300E0,-1.102489829E0,3.619643927E0,4.310598046E0
5.762297667E0,-2.111595631E0,-1.119169474E0,3.626414776E0,4.343070405E0
5.772338667E0,-2.161181927E0,-1.083003163E0,3.658415556E0,4.384929595E0
5.782378667E0,-2.237722158E0,-9.701239467E-1,3.667269468E0,4.404248663E0
5.792418667E0,-2.294915676E0,-8.550956249E-1,3.658128500E0,4.402241544E0
5.802458667E0,-2.222981930E0,-4.180125892E-1,3.908292532E0,4.515654294E0
5.812499667E0,-2.298334837E0,-4.971108735E-1,3.937717915E0,4.586402143E0
5.822539667E0,-2.347425222E0,-3.215656877E-1,3.948249817E0,4.604615758E0
5.832579667E0,-2.384356499E0,-2.088519335E-1,3.904566526E0,4.579783270E0
5.842589667E0,-2.410743475E0,-2.660681903E-1,3.737395525E0,4.455401407E0
5.852629667E0,-2.540956020E0,-7.948041707E-2,3.478000402E0,4.308046127E0
5.862670667E0,-2.511450768E0,-9.040576965E-2,3.247866631E0,4.106603927E0
5.872710667E0,-2.534012318E0,-1.625535488E-1,3.169487715E0,4.061193723E0
5.882750667E0,-2.569037676E0,1.126394197E-1,3.177858591E0,4.087961282E0
5.892791667E0,-2.559608459E0,-2.017118968E-2,3.232531071E0,4.123258355E0
5.902831667E0,-2.514588833E0,1.273940206E-1,3.359105349E0,4.197972722E0
5.912871667E0,-2.512272120E0,2.557863295E-1,3.554308414E0,4.360051164E0
5.922911667E0,-2.466395855E0,3.320062757E-1,3.671470165E0,4.435428937E0
5.932952667E0,-2.421319246E0,5.760566592E-1,3.660914421E0,4.426841150E0
5.942992667E0,-2.389093161E0,5.617818236E-1,3.636023283E0,4.386801826E0
5.953032667E0,-2.346925020E0,7.169837356E-1,3.579906702E0,4.340259753E0
5.963073667E0,-2.339503765E0,7.976953983E-1,3.394121408E0,4.198768385E0
5.973113667E0,-2.360548019E0,7.585233450E-1,3.268047571E0,4.102155475E0
5.983153667E0,-2.400742292E0,7.620981336E-1,3.299963951E0,4.151399667E0
5.993193667E0,-2.346397161E0,8.459690213E-1,3.350623608E0,4.177070958E0
6.003234667E0,-2.315851688E0,9.547367692E-1,3.383561850E0,4.209890988E0
6.013274667E0,-2.283416986E0,1.082945108E0,3.428582430E0,4.259335714E0
6.023314667E0,-2.254719734E0,1.234823585E0,3.381772757E0,4.247933302E0
6.033354667E0,-2.263975859E0,1.316909432E0,3.328969955E0,4.235785418E0
6.043395667E0,-2.241862535E0,1.269695401E0,3.297185421E0,4.184436132E0
6.053405667E0,-2.225698948E0,1.271175027E0,3.258798361E0,4.146008745E0
6.063445667E0,-2.173304796E0,1.344171762E0,3.257169008E0,4.139951861E0
6.073485667E0,-2.096028090E0,1.429648995E0,3.252488613E0,4.125034810E0
6.083525667E0,-2.060610533E0,1.481752634E0,3.303690195E0,4.166062354E0
6.093566667E0,-2.024338484E0,1.690006614E0,3.367755651E0,4.277364467E0
6.103606667E0,-1.939752817E0,1.747189999E0,3.418715239E0,4.301502966E0
6.113646667E0,-1.816561341E0,1.776925564E0,3.509247303E0,4.332686949E0
6.123687667E0,-1.633882284E0,1.788697243E0,3.664150715E0,4.392608520E0
6.133727667E0,-1.486402988E0,1.849628448E0,3.773048162E0,4.457175303E0
6.143767667E0,-1.462217450E0,1.997141957E0,3.738562822E0,4.483693549E0
6.153807667E0,-1.367533445E0,1.978615880E0,3.676064491E0,4.393007930E0
6.163848667E0,-1.354206681E0,2.085520983E0,3.530452728E0,4.318260063E0
6.173888667E0,-1.344177485E0,2.195529938E0,3.350813866E0,4.225531727E0
6.183928667E0,-1.268581867E0,2.374968767E0,3.348242044E0,4.296568560E0
6.193969667E0,-1.167892218E0,2.327106476E0,3.419922590E0,4.298286555E0
6.204009667E0,-1.137681365E0,2.498183012E0,3.455202341E0,4.412897061E0
6.214049667E0,-1.099028349E0,2.572613239E0,3.485393286E0,4.469246978E0
6.224089667E0,-1.105864882E0,2.671477318E0,3.500961304E0,4.540535018E0
6.234130667E0,-1.104594588E0,2.760625601E0,3.523416758E0,4.610384860E0
6.244170667E0,-1.077766418E0,2.808740616E0,3.548874617E0,4.652431122E0
6.254180667E0,-1.058523536E0,2.833832741E0,3.577356339E0,4.684928863E0
6.264220667E0,-9.432978630E-1,2.726790667E0,3.674592018E0,4.672025759E0
6.274254042E0,-8.009108901E-1,2.638804436E0,3.841711998E0,4.729006046E0
6.284295042E0,-6.480515599E-1,2.568116426E0,4.104680061E0,4.885037483E0
6.294335042E0,-5.721495748E-1,2.717143774E0,4.124229908E0,4.971870650E0
6.304375042E0,-4.814955890E-1,2.810687304E0,4.140727520E0,5.027666011E0
6.314415042E0,-4.140116870E-1,2.930231571E0,4.145750999E0,5.093615031E0
6.324456042E0,-3.017791510E-1,2.952210188E0,4.132550240E0,5.087689764E0
6.334496042E0,-2.610146999E-1,3.125466824E0,4.129779816E0,5.185725876E0
6.344536042E0,2.089096233E-4,2.963613987E0,4.130889893E0,5.084019985E0
6.354577042E0,2.849285305E-1,2.954030514E0,4.251061440E0,5.184496495E0
6.364617042E0,3.488324285E-1,2.826343298E0,4.618442535E0,5.425855873E0
6.374657042E0,5.058073997E-1,2.938288689E0,4.625311852E0,5.502989303E0
6.384697042E0,7.029646635E-1,2.849899054E0,4.500321865E0,5.372986211E0
6.394738042E0,8.684561849E-1,2.793151617E0,4.234147072E0,5.146252377E0
6.404778042E0,8.690589070E-1,2.887589931E0,4.252573490E0,5.213235107E0
6.414818042E0,1.002440691E0,2.743917227E0,4.246332645E0,5.154154637E0
6.424858042E0,1.102878571E0,2.749825478E0,4.268832684E0,5.196230728E0
6.434899042E0,1.291568279E0,2.534332514E0,4.451070309E0,5.282330622E0
6.444939042E0,1.408803821E0,2.475507736E0,4.663940907E0,5.464907276E0
6.454979042E0,1.574867129E0,2.278194666E0,4.624989510E0,5.390816763E0
6.464989042E0,1.703665137E0,2.387700081E0,4.576323032E0,5.435652589E0
6.475029042E0,1.772057772E0,2.196924210E0,4.207754612E0,5.066740925E0
6.485070042E0,1.712562442E0,2.382964611E0,4.245125771E0,5.160666940E0
6.495110042E0,1.775166273E0,2.278491259E0,4.201547623E0,5.098601783E0
6.505150042E0,1.853552699E0,2.458302975E0,4.196076870E0,5.204418529E0
6.515191042E0,2.100841045E0,2.128241539E0,4.239137650E0,5.187796561E0
6.525231042E0,2.156575203E0,2.058153391E0,4.448263168E0,5.354797587E0
6.535271042E0,2.313777208E0,1.801473498E0,4.571744919E0,5.431364777E0
6.545311042E0,2.409040451E0,1.681246400E0,4.545280933E0,5.411990772E0
6.555352042E0,2.518423557E0,1.508738995E0,4.490749359E0,5.365219508E0
6.565392042E0,2.475583076E0,1.384188294E0,4.330286503E0,5.176472737E0
6.575432042E0,2.347955465E0,1.539524078E0,4.125075817E0,4.989917810E0
6.585473042E0,2.288538218E0,1.533922434E0,4.118201256E0,4.954786251E0
6.595513042E0,2.217289209E0,1.386135578E0,4.203686237E0,4.950628370E0
6.605553042E0,2.107536554E0,1.181132674E0,4.603397369E0,5.198851033E0
6.615593042E0,2.306743383E0,8.561487198E-1,4.334926128E0,4.984540120E0
6.625634042E0,2.341113567E0,8.746409416E-1,4.477777481E0,5.127991876E0
6.635674042E0,2.544111013E0,5.518235564E-1,4.375857353E0,5.091673366E0
