8,-22967,7803.6,-4146.6
8.0333,-22838,7680.1,-4110
8.0667,-22944,7592,-4283.5
8.1,-22995,7634,-4103.1
8.1333,-22899,7546.6,-4451
8.1667,-23001,7433.4,-4269.4
8.2,-22888,7424.9,-4461.2
8.2333,-22757,7373.2,-4551.4
8.2667,-22931,7640.6,-4594.4
8.3,-22909,7552.9,-4469.8
8.3333,-22730,7297.1,-4461.1
8.3667,-22759,7459.6,-4650.5
8.4,-22829,7277.6,-4553.8
8.4333,-22723,7059.4,-4768.1
8.4667,-23017,7258.5,-4725.7
8.5,-22726,7180.7,-4633.7
8.5333,-22756,7310.6,-4771.6
8.5667,-22803,7183.5,-4950
8.6,-22807,7337.5,-4923.4
8.6333,-22704,7260.9,-5028.8
8.6667,-22594,7161.7,-4911.6
8.7,-22538,7216,-5003.7
8.7333,-22710,7047.9,-5123.4
8.7667,-22777,7180.3,-5104.4
8.8,-22763,7135.9,-5208
8.8333,-22937,7099.9,-5228.6
8.8667,-22750,7059.8,-5255.1
8.9,-22631,6936.1,-5051.5
8.9333,-22796,6921.5,-5199.8
8.9667,-22769,6937.3,-5221.8
9,-22822,6990.6,-5252.7
9.0333,-22742,6942.5,-5527.1
9.0667,-22617,6767.1,-5607.9
9.1,-22628,6742.1,-5468.9
9.1333,-22779,6678.2,-5453
9.1667,-22541,6804,-5766.2
9.2,-22643,6616.9,-5605
9.2333,-22551,6739.8,-5509
9.2667,-22552,6725.3,-5797
9.3,-22509,6729.1,-5767.7
9.3333,-22516,6506.5,-5786.1
9.3667,-22394,6623.7,-5858.1
9.4,-22603,6534.8,-5897.3
9.4333,-22469,6723.4,-5851.5
9.4667,-22397,6527.9,-5980.3
9.5,-22649,6409.5,-5868.2
9.5333,-22420,6382.7,-5841.7
9.5667,-22573,6210.6,-6132.5
9.6,-22487,6259.4,-6182.2
9.6333,-22417,6306.9,-6188.2
9.6667,-22367,6078.2,-6188.4
9.7,-22584,6187.7,-6179.3
9.7333,-22522,6234.8,-6150.9
9.7667,-22564,6177.6,-6266.2
9.8,-22583,6080.7,-6259.8
9.8333,-22467,6062.3,-6288.9
9.8667,-22402,5935.5,-6064.3
9.9,-22539,6224.7,-6423.4
9.9333,-22496,5886.9,-6465.5
9.9667,-22571,6021.1,-6575.1
10,-22388,5817.5,-6499.4
10.033,-22394,5911.8,-6565.5
10.067,-22412,5985,-6694.7
10.1,-22370,5829.5,-6664.9
10.133,-22361,5843.1,-6550.4
10.167,-22473,5814.7,-6462.7
10.2,-22318,5735,-6736.3
10.233,-22288,5626.4,-6575.7
10.267,-22296,5399,-6871.4
10.3,-22359,5577,-6622
10.333,-22286,5605.8,-6668.3
10.367,-22012,5508.4,-6758.6
10.4,-22339,5432.7,-6691.1
10.433,-22397,5413.5,-6577
10.467,-22277,5387.5,-6700.2
10.5,-22247,5314.1,-6969.6
10.533,-22275,5063.6,-6919.1
10.567,-22185,5230,-7132.2
10.6,-22430,5079.7,-7005
10.633,-22252,5243,-7085.1
10.667,-22286,5251.8,-7054.1
10.7,-22170,5079.8,-7076
10.733,-22254,5027.4,-7026
10.767,-22126,4891,-7136.6
10.8,-22412,4973.4,-7177.3
10.833,-22215,4732.6,-7063.1
10.867,-22264,4803.7,-7186.3
10.9,-22184,4877.8,-7295.8
10.933,-21978,4832,-7205.3
10.967,-22095,4614.5,-7289.6
11,-22052,4626.4,-7321
11.033,-21882,4396.8,-7274.8
11.067,-21967,4423.8,-7203.7
11.1,-22250,4584.1,-7636.5
11.133,-22227,4354.7,-7397.4
11.167,-22113,4425.8,-7387.6
11.2,-22337,4397.6,-7221.6
11.233,-22100,4387.3,-7429.7
11.267,-21960,4335.6,-7332.4
11.3,-22319,4111.1,-7547.5
11.333,-21985,4296.6,-7466.9
11.367,-21938,4061.2,-7617.6
11.4,-22019,3879.5,-7455
11.433,-22176,3901.9,-7539.6
11.467,-22135,3982.1,-7628.7
11.5,-22168,3793.6,-7685.8
11.533,-22052,3668.6,-7687.8
11.567,-22067,3655.2,-7508.4
11.6,-22001,3760.1,-7509.9
11.633,-21918,3549.2,-7652.3
11.667,-22156,3637.1,-7534.1
11.7,-21868,3568.7,-7590
11.733,-21978,3571,-7705.5
11.767,-21969,3293,-7758
11.8,-21925,3384,-7698.4
11.833,-21979,3422,-7870.7
11.867,-21925,3389.2,-7673.7
11.9,-21964,3272.2,-7824.3
11.933,-21971,3075.3,-7856.5
11.967,-21949,3207.3,-7848.1
12,-21850,3050.9,-7864.6
12.033,-22052,3196.3,-7917.1
12.067,-21862,3010.8,-7820.8
12.1,-21815,2979.3,-7984.7
12.133,-21789,2890.6,-7801.5
12.167,-21861,2926.7,-7840.6
12.2,-21966,2686,-7940.7
12.233,-21867,2765.6,-7650.8
12.267,-21683,2679.1,-7772.5
12.3,-21785,2606.3,-7943.3
12.333,-21912,2566.8,-7915
12.367,-21784,2621.7,-7859.4
12.4,-21946,2275.6,-7926.3
12.433,-21804,2470.4,-8177.5
12.467,-21938,2135.5,-8038.6
12.5,-21746,2196.9,-7819.3
12.533,-21991,2176.8,-8022.8
12.567,-21700,2288.1,-7851.5
12.6,-21632,2236.1,-7932.9
12.633,-21838,2071.6,-7822.6
12.667,-21888,2120.7,-7889.3
12.7,-21728,1922.2,-7898
12.733,-21821,1912.9,-8075
12.767,-21686,1672,-7951.9
12.8,-21753,1784,-7861.9
12.833,-21698,1622.7,-8178.4
12.867,-21948,1747.7,-7869.4
12.9,-21850,1602.7,-8133
12.933,-21707,1753.5,-8171.7
12.967,-21691,1379.3,-8134.5
13,-21808,1414.5,-8051.7
13.033,-21807,1284.7,-7818.4
13.067,-21501,1431.3,-7996.1
13.1,-21875,1340.5,-8196.6
13.133,-21664,1343,-7984.7
13.167,-21606,1301.6,-8015.5
13.2,-21652,1017,-8075.5
13.233,-21772,1048.3,-7808.5
13.267,-21647,934.72,-8151.7
13.3,-21779,1140.3,-7839.6
13.333,-21747,891.21,-7649.9
13.367,-21444,679.2,-7856
13.4,-21582,478.57,-8122.5
13.433,-21754,844.53,-8003.8
13.467,-21654,562.65,-7960
13.5,-21398,406.93,-7957.4
13.533,-21642,492.15,-7795.3
13.567,-21581,735.9,-7931.1
13.6,-21531,344.28,-8103.4
13.633,-21636,360.89,-7928.9
13.667,-21606,115.52,-7959.3
13.7,-21525,143.9,-8052.8
13.733,-21493,235.74,-7888.2
13.767,-21545,82.215,-7938.7
13.8,-21616,176.06,-7980.7
13.833,-21417,182.81,-7854.6
13.867,-21531,-95.997,-7743.3
13.9,-21536,-21.257,-7601.5
13.933,-21563,45.125,-7907.2
13.967,-21706,-152.7,-7685
14,-21471,-264.16,-7755
14.033,-21502,-277.39,-7851.2
14.067,-21420,-251.18,-7844.4
14.1,-21701,-361.05,-7768.6
14.133,-21540,-467.2,-7749.5
14.167,-21637,-496.44,-7823.1
14.2,-21653,-618.02,-7625.1
